,time,speed,elevation,BUS ID,Date
6611,0.0,0.0,696,8007,2021-02-26
6612,15.0,45.6,701,8007,2021-02-26
6613,30.0,47.9,696,8007,2021-02-26
6614,45.0,7.2,695,8007,2021-02-26
6615,75.1,2.4,695,8007,2021-02-26
6616,90.1,21.6,692,8007,2021-02-26
6617,105.1,0.0,692,8007,2021-02-26
6618,120.1,31.1,691,8007,2021-02-26
6619,135.1,57.7,691,8007,2021-02-26
6620,150.1,62.3,687,8007,2021-02-26
6621,165.1,62.3,686,8007,2021-02-26
6622,180.2,76.7,685,8007,2021-02-26
6623,195.2,72.0,685,8007,2021-02-26
6624,210.2,59.8,684,8007,2021-02-26
6625,225.2,60.0,682,8007,2021-02-26
6626,240.2,69.5,681,8007,2021-02-26
6627,255.2,67.2,682,8007,2021-02-26
6628,270.2,60.0,683,8007,2021-02-26
6629,285.3,47.9,684,8007,2021-02-26
6630,300.3,45.7,685,8007,2021-02-26
6631,315.3,36.0,687,8007,2021-02-26
6632,330.3,28.7,686,8007,2021-02-26
6633,345.3,48.0,685,8007,2021-02-26
6634,360.3,45.6,684,8007,2021-02-26
6635,375.4,31.0,684,8007,2021-02-26
6636,390.4,24.1,683,8007,2021-02-26
6637,420.4,44.3,680,8007,2021-02-26
6638,435.4,33.6,677,8007,2021-02-26
6639,450.5,12.0,677,8007,2021-02-26
6640,465.5,31.2,679,8007,2021-02-26
6641,480.5,38.4,682,8007,2021-02-26
6642,495.5,31.2,682,8007,2021-02-26
6643,510.5,38.4,683,8007,2021-02-26
6644,525.6,33.5,683,8007,2021-02-26
6645,540.5,43.2,683,8007,2021-02-26
6646,600.6,37.8,684,8007,2021-02-26
6647,615.6,43.2,686,8007,2021-02-26
6648,630.6,40.7,687,8007,2021-02-26
6649,645.6,43.2,686,8007,2021-02-26
6650,660.7,50.1,686,8007,2021-02-26
6651,675.7,33.7,687,8007,2021-02-26
6652,690.7,16.8,687,8007,2021-02-26
6653,705.7,2.4,687,8007,2021-02-26
6654,720.7,47.9,687,8007,2021-02-26
6655,735.7,45.7,687,8007,2021-02-26
6656,750.7,26.4,686,8007,2021-02-26
6657,765.8,0.0,686,8007,2021-02-26
6658,780.8,38.4,686,8007,2021-02-26
6659,795.8,47.9,685,8007,2021-02-26
6660,810.8,45.4,686,8007,2021-02-26
6661,825.8,24.0,687,8007,2021-02-26
6662,840.9,31.1,687,8007,2021-02-26
6663,855.8,40.8,688,8007,2021-02-26
6664,870.9,48.0,687,8007,2021-02-26
6665,885.9,21.6,687,8007,2021-02-26
6666,900.9,19.2,687,8007,2021-02-26
6667,1096.2,2.4,687,8007,2021-02-26
6668,1111.1,43.3,688,8007,2021-02-26
6669,1126.2,38.3,687,8007,2021-02-26
6670,1141.2,45.6,687,8007,2021-02-26
6671,1156.2,47.9,689,8007,2021-02-26
6672,1171.2,28.8,689,8007,2021-02-26
6673,1186.2,48.0,689,8007,2021-02-26
6674,1201.2,52.7,688,8007,2021-02-26
6675,1216.3,55.1,688,8007,2021-02-26
6676,1231.3,52.8,687,8007,2021-02-26
6677,1246.3,23.9,688,8007,2021-02-26
6678,1261.3,12.0,688,8007,2021-02-26
6679,1276.3,43.2,689,8007,2021-02-26
6680,1291.4,64.4,687,8007,2021-02-26
6681,1306.4,45.5,688,8007,2021-02-26
6682,1321.4,67.2,687,8007,2021-02-26
6683,1336.4,91.1,686,8007,2021-02-26
6684,1351.5,107.4,685,8007,2021-02-26
