,time,speed,elevation,BUS ID,Date
11180,0.0,0.0,661,8027,2021-04-21
11181,8.1,44.7,661,8027,2021-04-21
11182,38.5,1.2,661,8027,2021-04-21
11183,53.7,37.9,662,8027,2021-04-21
11184,68.9,54.4,662,8027,2021-04-21
11185,84.1,56.7,662,8027,2021-04-21
11186,99.3,61.7,661,8027,2021-04-21
11187,114.5,49.6,662,8027,2021-04-21
11188,129.7,33.2,661,8027,2021-04-21
11189,144.9,37.9,661,8027,2021-04-21
11190,160.1,54.5,662,8027,2021-04-21
11191,175.3,21.3,662,8027,2021-04-21
11192,190.6,9.4,662,8027,2021-04-21
11193,388.3,0.2,662,8027,2021-04-21
11194,403.5,11.8,662,8027,2021-04-21
11195,418.8,14.2,662,8027,2021-04-21
11196,510.0,11.0,662,8027,2021-04-21
11197,525.3,2.4,662,8027,2021-04-21
11198,540.5,40.2,661,8027,2021-04-21
11199,555.7,52.1,662,8027,2021-04-21
11200,570.9,45.0,662,8027,2021-04-21
11201,586.1,47.3,662,8027,2021-04-21
11202,601.3,9.4,662,8027,2021-04-21
11203,616.6,28.4,662,8027,2021-04-21
11204,631.8,21.3,662,8027,2021-04-21
11205,647.0,42.5,662,8027,2021-04-21
11206,662.2,49.7,661,8027,2021-04-21
11207,677.5,49.7,661,8027,2021-04-21
11208,692.6,45.1,660,8027,2021-04-21
11209,707.8,49.7,659,8027,2021-04-21
11210,723.1,49.7,658,8027,2021-04-21
11211,738.3,49.7,658,8027,2021-04-21
11212,753.5,37.9,658,8027,2021-04-21
11213,783.9,28.4,657,8027,2021-04-21
11214,799.1,19.0,656,8027,2021-04-21
11215,814.3,23.7,655,8027,2021-04-21
11216,829.5,30.7,654,8027,2021-04-21
11217,844.7,42.6,655,8027,2021-04-21
11218,860.0,37.9,656,8027,2021-04-21
11219,875.2,37.8,656,8027,2021-04-21
11220,890.4,40.3,657,8027,2021-04-21
11221,905.7,42.2,658,8027,2021-04-21
11222,920.8,42.8,657,8027,2021-04-21
11223,936.0,11.9,656,8027,2021-04-21
11224,951.2,33.2,656,8027,2021-04-21
11225,966.4,42.6,656,8027,2021-04-21
11226,981.6,42.6,656,8027,2021-04-21
11227,996.8,33.1,657,8027,2021-04-21
11228,1012.0,35.5,652,8027,2021-04-21
11229,1027.3,33.0,656,8027,2021-04-21
11230,1042.5,42.6,653,8027,2021-04-21
11231,1057.7,26.0,652,8027,2021-04-21
11232,1072.9,26.1,652,8027,2021-04-21
11233,1088.1,30.8,648,8027,2021-04-21
11234,1103.3,35.5,646,8027,2021-04-21
11235,1118.5,33.1,647,8027,2021-04-21
11236,1133.7,35.5,648,8027,2021-04-21
11237,1148.9,9.5,648,8027,2021-04-21
