,time,speed,elevation,BUS ID,Date
11502,0.0,0.0,659,8026,2021-05-19
11503,15.2,30.7,659,8026,2021-05-19
11504,30.5,47.3,660,8026,2021-05-19
11505,45.7,18.9,660,8026,2021-05-19
11506,106.5,6.5,660,8026,2021-05-19
11507,121.7,14.2,660,8026,2021-05-19
11508,137.0,30.7,661,8026,2021-05-19
11509,152.2,35.4,661,8026,2021-05-19
11510,167.5,33.1,662,8026,2021-05-19
11511,182.7,42.6,663,8026,2021-05-19
11512,197.9,30.7,665,8026,2021-05-19
11513,213.1,2.4,665,8026,2021-05-19
11514,243.5,0.0,665,8026,2021-05-19
11515,258.7,19.0,665,8026,2021-05-19
11516,274.0,37.8,667,8026,2021-05-19
11517,289.2,28.4,667,8026,2021-05-19
11518,304.4,33.1,668,8026,2021-05-19
11519,319.6,37.9,668,8026,2021-05-19
11520,334.8,30.7,669,8026,2021-05-19
11521,350.0,42.5,670,8026,2021-05-19
11522,365.3,42.6,670,8026,2021-05-19
11523,380.4,40.3,671,8026,2021-05-19
11524,395.7,35.5,671,8026,2021-05-19
11525,410.9,30.7,671,8026,2021-05-19
11526,426.1,2.4,671,8026,2021-05-19
11527,441.3,0.0,671,8026,2021-05-19
11528,456.5,4.7,671,8026,2021-05-19
11529,471.7,30.7,672,8026,2021-05-19
11530,486.9,37.9,672,8026,2021-05-19
11531,502.1,33.2,673,8026,2021-05-19
11532,517.4,35.5,674,8026,2021-05-19
11533,532.6,7.1,674,8026,2021-05-19
11534,547.8,11.8,674,8026,2021-05-19
11535,563.0,30.7,675,8026,2021-05-19
11536,578.3,33.0,675,8026,2021-05-19
11537,593.7,35.1,674,8026,2021-05-19
11538,608.8,33.4,675,8026,2021-05-19
11539,624.0,37.9,676,8026,2021-05-19
11540,639.2,35.5,676,8026,2021-05-19
11541,654.5,18.9,675,8026,2021-05-19
11542,882.7,3.8,675,8026,2021-05-19
11543,897.9,30.7,675,8026,2021-05-19
11544,913.2,30.7,674,8026,2021-05-19
11545,928.4,33.1,674,8026,2021-05-19
11546,943.5,35.6,675,8026,2021-05-19
11547,958.8,37.8,676,8026,2021-05-19
11548,974.0,30.8,675,8026,2021-05-19
11549,989.2,28.3,675,8026,2021-05-19
11550,1004.5,30.6,676,8026,2021-05-19
11551,1019.7,28.5,676,8026,2021-05-19
11552,1034.9,26.1,677,8026,2021-05-19
11553,1050.1,18.9,677,8026,2021-05-19
11554,1080.6,0.0,677,8026,2021-05-19
11555,1095.9,25.9,677,8026,2021-05-19
11556,1111.0,35.6,678,8026,2021-05-19
11557,1126.3,37.6,678,8026,2021-05-19
11558,1141.5,40.5,678,8026,2021-05-19
11559,1156.7,35.4,678,8026,2021-05-19
11560,1172.0,42.2,679,8026,2021-05-19
11561,1187.2,40.3,679,8026,2021-05-19
11562,1202.4,42.6,680,8026,2021-05-19
11563,1217.7,35.4,680,8026,2021-05-19
11564,1232.9,40.3,680,8026,2021-05-19
11565,1248.1,42.5,680,8026,2021-05-19
11566,1263.3,37.9,680,8026,2021-05-19
11567,1278.5,35.6,680,8026,2021-05-19
11568,1293.7,9.5,680,8026,2021-05-19
11569,1308.9,30.7,680,8026,2021-05-19
11570,1324.2,35.4,681,8026,2021-05-19
