,time,speed,elevation,BUS ID,Date
8256,0.0,0.0,658,8018,2021-03-29
8257,56.1,0.0,658,8018,2021-03-29
8258,71.2,23.9,658,8018,2021-03-29
8259,86.2,50.3,659,8018,2021-03-29
8260,101.2,50.5,659,8018,2021-03-29
8261,116.2,50.3,660,8018,2021-03-29
8262,131.2,48.0,660,8018,2021-03-29
8263,146.2,47.9,659,8018,2021-03-29
8264,161.2,50.3,657,8018,2021-03-29
8265,176.3,50.4,655,8018,2021-03-29
8266,191.3,40.6,655,8018,2021-03-29
8267,206.3,62.3,654,8018,2021-03-29
8268,221.3,62.5,656,8018,2021-03-29
8269,236.3,31.2,656,8018,2021-03-29
8270,251.3,21.6,655,8018,2021-03-29
8271,356.4,8.2,654,8018,2021-03-29
8272,371.4,28.8,656,8018,2021-03-29
8273,386.5,12.0,657,8018,2021-03-29
8274,401.5,26.4,659,8018,2021-03-29
8275,416.5,2.4,659,8018,2021-03-29
8276,491.5,0.0,659,8018,2021-03-29
8277,506.6,28.8,659,8018,2021-03-29
8278,521.6,40.7,658,8018,2021-03-29
8279,536.6,24.0,660,8018,2021-03-29
8280,581.7,0.0,660,8018,2021-03-29
8281,596.7,12.0,661,8018,2021-03-29
8282,611.7,45.5,664,8018,2021-03-29
8283,626.8,26.3,665,8018,2021-03-29
8284,641.8,36.0,668,8018,2021-03-29
8285,656.8,43.1,672,8018,2021-03-29
8286,671.8,40.7,676,8018,2021-03-29
8287,686.8,48.0,677,8018,2021-03-29
8288,701.9,45.4,676,8018,2021-03-29
8289,716.9,50.5,675,8018,2021-03-29
8290,731.9,45.5,675,8018,2021-03-29
8291,746.9,48.0,676,8018,2021-03-29
8292,761.9,45.5,676,8018,2021-03-29
8293,776.9,14.4,676,8018,2021-03-29
8294,792.0,28.8,677,8018,2021-03-29
8295,807.0,45.5,680,8018,2021-03-29
8296,822.0,57.6,683,8018,2021-03-29
8297,837.0,55.1,688,8018,2021-03-29
8298,852.0,60.0,689,8018,2021-03-29
8299,867.0,57.6,691,8018,2021-03-29
8300,882.0,55.2,692,8018,2021-03-29
8301,897.1,26.3,692,8018,2021-03-29
8302,927.1,0.0,692,8018,2021-03-29
8303,942.1,24.0,690,8018,2021-03-29
8304,957.1,38.4,689,8018,2021-03-29
8305,972.1,33.6,687,8018,2021-03-29
8306,987.2,19.2,687,8018,2021-03-29
8307,1002.2,43.2,687,8018,2021-03-29
8308,1017.2,43.2,687,8018,2021-03-29
8309,1032.2,45.6,686,8018,2021-03-29
8310,1047.2,43.1,686,8018,2021-03-29
8311,1062.2,33.6,685,8018,2021-03-29
8312,1077.2,38.4,685,8018,2021-03-29
8313,1167.3,8.4,685,8018,2021-03-29
8314,1182.4,28.7,684,8018,2021-03-29
8315,1197.4,38.4,684,8018,2021-03-29
8316,1212.4,38.3,685,8018,2021-03-29
8317,1227.4,38.4,685,8018,2021-03-29
8318,1242.4,38.3,685,8018,2021-03-29
8319,1257.4,38.4,685,8018,2021-03-29
8320,1272.5,35.9,684,8018,2021-03-29
8321,1287.6,14.3,684,8018,2021-03-29
8322,1302.5,38.6,684,8018,2021-03-29
8323,1317.5,26.4,684,8018,2021-03-29
8324,1332.5,36.0,684,8018,2021-03-29
8325,1347.5,31.2,683,8018,2021-03-29
8326,1362.5,7.2,683,8018,2021-03-29
8327,1377.6,4.8,683,8018,2021-03-29
8328,1392.6,40.8,684,8018,2021-03-29
8329,1407.6,47.9,685,8018,2021-03-29
8330,1422.7,28.7,685,8018,2021-03-29
8331,1437.6,12.0,685,8018,2021-03-29
8332,1452.6,12.0,686,8018,2021-03-29
8333,1557.8,6.5,684,8018,2021-03-29
8334,1572.8,43.2,682,8018,2021-03-29
8335,1587.8,31.2,682,8018,2021-03-29
8336,1602.8,0.0,682,8018,2021-03-29
8337,1617.8,36.0,682,8018,2021-03-29
8338,1632.8,45.6,681,8018,2021-03-29
8339,1647.9,43.1,681,8018,2021-03-29
8340,1662.9,9.6,681,8018,2021-03-29
8341,1678.0,47.7,681,8018,2021-03-29
8342,1692.9,57.9,681,8018,2021-03-29
8343,1707.9,62.4,680,8018,2021-03-29
8344,1723.0,52.8,679,8018,2021-03-29
8345,1738.0,23.9,679,8018,2021-03-29
8346,1753.0,50.5,680,8018,2021-03-29
8347,1768.0,38.3,681,8018,2021-03-29
8348,1783.1,31.1,680,8018,2021-03-29
8349,1798.1,14.4,680,8018,2021-03-29
8350,1813.1,12.0,680,8018,2021-03-29
8351,1828.1,12.0,681,8018,2021-03-29
8352,2158.4,0.0,681,8018,2021-03-29
8353,2173.5,7.2,681,8018,2021-03-29
8354,2188.4,12.0,682,8018,2021-03-29
8355,2203.5,45.5,682,8018,2021-03-29
8356,2218.5,16.8,682,8018,2021-03-29
8357,2233.5,0.0,682,8018,2021-03-29
8358,2263.5,19.2,682,8018,2021-03-29
8359,2278.5,33.5,681,8018,2021-03-29
8360,2293.5,12.0,681,8018,2021-03-29
8361,2308.6,38.3,681,8018,2021-03-29
8362,2323.6,43.1,681,8018,2021-03-29
8363,2338.6,38.4,681,8018,2021-03-29
8364,2353.6,43.1,681,8018,2021-03-29
8365,2368.6,28.8,681,8018,2021-03-29
8366,2383.7,0.0,681,8018,2021-03-29
8367,2413.7,2.4,681,8018,2021-03-29
8368,2428.7,14.4,681,8018,2021-03-29
8369,2443.7,4.8,681,8018,2021-03-29
8370,2458.7,43.1,682,8018,2021-03-29
8371,2473.7,50.5,681,8018,2021-03-29
8372,2488.7,52.7,682,8018,2021-03-29
8373,2503.8,55.2,683,8018,2021-03-29
8374,2518.8,45.6,682,8018,2021-03-29
8375,2533.8,31.2,682,8018,2021-03-29
8376,2548.8,38.3,683,8018,2021-03-29
8377,2563.8,24.0,683,8018,2021-03-29
8378,2578.9,33.6,683,8018,2021-03-29
8379,2593.8,50.4,684,8018,2021-03-29
8380,2608.8,55.2,684,8018,2021-03-29
8381,2623.9,52.6,684,8018,2021-03-29
8382,2638.9,55.2,683,8018,2021-03-29
8383,2653.9,52.8,683,8018,2021-03-29
8384,2668.9,43.1,683,8018,2021-03-29
8385,2683.9,26.3,683,8018,2021-03-29
8386,2699.0,4.8,683,8018,2021-03-29
8387,2714.0,26.3,683,8018,2021-03-29
8388,2729.0,12.0,683,8018,2021-03-29
8389,2744.0,19.2,683,8018,2021-03-29
8390,2759.0,45.6,683,8018,2021-03-29
8391,2774.0,47.9,683,8018,2021-03-29
8392,2789.0,48.0,684,8018,2021-03-29
8393,2804.0,43.2,684,8018,2021-03-29
8394,2819.1,19.2,684,8018,2021-03-29
8395,2834.0,38.4,684,8018,2021-03-29
8396,2849.1,36.0,685,8018,2021-03-29
8397,2864.1,26.3,686,8018,2021-03-29
8398,2879.2,31.1,686,8018,2021-03-29
8399,2894.1,33.6,686,8018,2021-03-29
8400,2909.2,35.9,685,8018,2021-03-29
8401,2924.2,24.0,684,8018,2021-03-29
8402,2939.2,0.0,684,8018,2021-03-29
8403,2954.2,19.2,684,8018,2021-03-29
8404,2969.2,31.2,684,8018,2021-03-29
8405,2984.2,19.2,684,8018,2021-03-29
8406,2999.3,28.7,684,8018,2021-03-29
8407,3014.2,31.2,684,8018,2021-03-29
8408,3029.2,36.0,683,8018,2021-03-29
8409,3044.3,33.4,683,8018,2021-03-29
8410,3059.3,38.5,683,8018,2021-03-29
8411,3074.3,19.2,683,8018,2021-03-29
8412,3089.3,36.0,683,8018,2021-03-29
8413,3104.3,33.6,683,8018,2021-03-29
8414,3119.3,16.8,683,8018,2021-03-29
8415,3134.4,26.3,683,8018,2021-03-29
8416,3149.4,31.2,684,8018,2021-03-29
8417,3164.4,26.4,684,8018,2021-03-29
8418,3179.4,26.4,684,8018,2021-03-29
8419,3194.4,21.5,684,8018,2021-03-29
8420,3209.4,19.2,684,8018,2021-03-29
8421,3224.4,19.2,684,8018,2021-03-29
8422,3239.4,26.4,684,8018,2021-03-29
8423,3254.5,24.0,684,8018,2021-03-29
8424,3269.5,26.3,684,8018,2021-03-29
8425,3284.5,12.0,684,8018,2021-03-29
8426,3299.5,31.2,683,8018,2021-03-29
8427,3314.5,33.5,683,8018,2021-03-29
8428,3329.6,31.1,683,8018,2021-03-29
8429,3344.6,31.2,683,8018,2021-03-29
8430,3359.6,38.3,683,8018,2021-03-29
8431,3374.6,38.4,684,8018,2021-03-29
8432,3569.8,3.3,685,8018,2021-03-29
8433,3584.8,14.4,684,8018,2021-03-29
8434,3599.8,7.2,684,8018,2021-03-29
8435,3614.9,36.0,684,8018,2021-03-29
8436,3629.9,14.4,685,8018,2021-03-29
8437,3644.9,31.3,685,8018,2021-03-29
8438,3659.9,16.7,685,8018,2021-03-29
8439,3674.9,26.4,685,8018,2021-03-29
8440,3689.9,38.3,685,8018,2021-03-29
8441,3704.9,33.6,685,8018,2021-03-29
8442,3720.0,19.2,685,8018,2021-03-29
8443,3750.0,25.2,684,8018,2021-03-29
8444,3765.0,28.8,684,8018,2021-03-29
8445,3780.0,28.8,684,8018,2021-03-29
8446,3795.2,40.4,684,8018,2021-03-29
8447,3810.1,38.6,682,8018,2021-03-29
8448,3825.1,21.6,682,8018,2021-03-29
8449,3840.1,36.0,683,8018,2021-03-29
8450,3855.1,12.0,683,8018,2021-03-29
8451,3870.1,9.6,683,8018,2021-03-29
8452,3885.1,40.7,683,8018,2021-03-29
8453,3900.2,28.8,683,8018,2021-03-29
8454,3915.2,36.0,684,8018,2021-03-29
8455,3930.2,31.2,684,8018,2021-03-29
8456,3945.2,31.2,684,8018,2021-03-29
8457,3960.2,12.0,684,8018,2021-03-29
8458,3975.2,14.4,684,8018,2021-03-29
8459,3990.3,26.3,684,8018,2021-03-29
8460,4005.3,31.2,684,8018,2021-03-29
8461,4020.3,31.2,683,8018,2021-03-29
8462,4035.3,31.2,683,8018,2021-03-29
8463,4050.4,31.0,683,8018,2021-03-29
8464,4065.5,30.8,683,8018,2021-03-29
8465,4080.3,29.3,682,8018,2021-03-29
8466,4095.3,24.0,682,8018,2021-03-29
8467,4110.3,7.2,682,8018,2021-03-29
8468,4125.4,43.0,681,8018,2021-03-29
8469,4140.4,38.5,681,8018,2021-03-29
8470,4155.4,36.0,681,8018,2021-03-29
8471,4170.4,21.5,681,8018,2021-03-29
8472,4185.4,24.0,681,8018,2021-03-29
8473,4200.4,26.4,681,8018,2021-03-29
8474,4215.4,26.4,681,8018,2021-03-29
8475,4230.6,40.5,681,8018,2021-03-29
8476,4245.4,38.7,681,8018,2021-03-29
8477,4260.6,40.3,680,8018,2021-03-29
8478,4470.7,2.7,680,8018,2021-03-29
8479,4485.7,35.9,680,8018,2021-03-29
8480,4500.7,38.4,680,8018,2021-03-29
8481,4515.7,33.5,679,8018,2021-03-29
8482,4530.8,31.2,679,8018,2021-03-29
8483,4545.8,31.2,678,8018,2021-03-29
8484,4560.8,31.1,678,8018,2021-03-29
8485,4575.8,19.2,678,8018,2021-03-29
8486,4590.9,38.2,679,8018,2021-03-29
8487,4605.8,43.4,678,8018,2021-03-29
8488,4620.8,43.2,678,8018,2021-03-29
8489,4635.9,19.2,678,8018,2021-03-29
8490,4650.9,26.4,678,8018,2021-03-29
8491,4665.9,31.2,677,8018,2021-03-29
8492,4680.9,31.1,677,8018,2021-03-29
8493,4696.0,33.5,677,8018,2021-03-29
8494,4710.9,36.1,676,8018,2021-03-29
8495,4726.0,33.4,676,8018,2021-03-29
8496,4741.0,36.1,676,8018,2021-03-29
8497,4756.0,33.7,675,8018,2021-03-29
8498,4771.0,31.1,675,8018,2021-03-29
8499,4786.0,31.1,675,8018,2021-03-29
8500,4801.0,33.6,675,8018,2021-03-29
8501,4816.0,28.8,675,8018,2021-03-29
8502,4831.0,26.4,675,8018,2021-03-29
8503,4846.1,12.0,676,8018,2021-03-29
8504,4861.1,21.5,676,8018,2021-03-29
8505,4876.1,19.2,676,8018,2021-03-29
8506,4936.2,0.0,676,8018,2021-03-29
8507,4951.2,16.8,676,8018,2021-03-29
8508,4966.2,19.2,677,8018,2021-03-29
8509,4981.2,14.4,676,8018,2021-03-29
8510,4996.2,12.0,676,8018,2021-03-29
8511,5011.2,4.8,676,8018,2021-03-29
8512,5311.5,0.1,676,8018,2021-03-29
8513,5326.5,12.0,676,8018,2021-03-29
8514,5341.5,7.2,676,8018,2021-03-29
8515,5386.6,0.0,676,8018,2021-03-29
8516,5401.6,9.6,676,8018,2021-03-29
8517,5416.6,14.4,676,8018,2021-03-29
8518,5431.6,36.0,676,8018,2021-03-29
8519,5446.7,26.4,677,8018,2021-03-29
8520,5461.7,38.4,677,8018,2021-03-29
8521,5476.7,19.2,677,8018,2021-03-29
8522,5491.7,26.3,678,8018,2021-03-29
8523,5506.7,36.0,678,8018,2021-03-29
8524,5521.7,31.2,677,8018,2021-03-29
8525,5536.7,33.6,676,8018,2021-03-29
8526,5551.9,35.7,675,8018,2021-03-29
8527,5566.8,38.6,674,8018,2021-03-29
8528,5581.8,33.6,673,8018,2021-03-29
8529,5596.8,36.0,672,8018,2021-03-29
8530,5611.8,21.6,672,8018,2021-03-29
8531,5626.8,38.4,672,8018,2021-03-29
8532,5777.0,4.1,672,8018,2021-03-29
8533,5792.0,40.6,672,8018,2021-03-29
8534,5807.0,26.5,672,8018,2021-03-29
8535,5822.0,35.9,672,8018,2021-03-29
8536,5837.0,4.8,672,8018,2021-03-29
8537,5852.0,28.8,671,8018,2021-03-29
8538,5867.1,35.9,671,8018,2021-03-29
8539,5882.1,4.8,671,8018,2021-03-29
8540,5897.1,21.6,670,8018,2021-03-29
8541,5912.1,43.1,670,8018,2021-03-29
8542,5927.1,38.3,669,8018,2021-03-29
8543,5942.1,38.4,669,8018,2021-03-29
8544,5957.1,36.0,668,8018,2021-03-29
8545,5972.2,19.1,667,8018,2021-03-29
8546,5987.2,9.6,667,8018,2021-03-29
8547,6002.2,43.2,665,8018,2021-03-29
8548,6017.3,43.0,663,8018,2021-03-29
8549,6032.2,31.3,662,8018,2021-03-29
8550,6047.2,33.5,662,8018,2021-03-29
8551,6062.3,47.8,662,8018,2021-03-29
8552,6077.3,38.3,660,8018,2021-03-29
8553,6092.3,14.4,660,8018,2021-03-29
8554,6107.3,43.2,660,8018,2021-03-29
8555,6122.3,33.6,660,8018,2021-03-29
8556,6137.3,35.9,660,8018,2021-03-29
8557,6152.4,21.6,659,8018,2021-03-29
8558,6167.3,50.5,659,8018,2021-03-29
8559,6182.3,31.2,658,8018,2021-03-29
8560,6197.4,12.0,658,8018,2021-03-29
8561,6647.9,0.0,658,8018,2021-03-29
8562,6662.9,12.0,658,8018,2021-03-29
8563,6677.9,14.4,658,8018,2021-03-29
8564,6692.9,16.8,658,8018,2021-03-29
8565,6707.9,33.6,659,8018,2021-03-29
8566,6722.9,7.2,659,8018,2021-03-29
8567,6737.9,24.0,659,8018,2021-03-29
8568,6753.0,45.6,660,8018,2021-03-29
8569,6768.0,50.3,660,8018,2021-03-29
8570,6783.0,31.2,659,8018,2021-03-29
8571,6798.0,36.0,661,8018,2021-03-29
8572,6813.0,40.7,662,8018,2021-03-29
8573,6828.1,35.8,662,8018,2021-03-29
8574,6843.0,26.5,662,8018,2021-03-29
8575,6858.1,38.3,664,8018,2021-03-29
8576,6873.2,42.8,666,8018,2021-03-29
8577,6888.1,26.5,667,8018,2021-03-29
8578,6903.2,0.0,667,8018,2021-03-29
8579,6918.2,19.2,668,8018,2021-03-29
8580,6933.2,36.0,668,8018,2021-03-29
8581,6948.2,21.6,669,8018,2021-03-29
8582,6963.2,43.1,670,8018,2021-03-29
8583,6978.2,38.4,670,8018,2021-03-29
8584,6993.2,36.0,671,8018,2021-03-29
8585,7008.3,26.3,671,8018,2021-03-29
8586,7023.3,31.2,672,8018,2021-03-29
8587,7038.3,33.6,672,8018,2021-03-29
8588,7053.3,31.1,672,8018,2021-03-29
8589,7068.3,26.4,672,8018,2021-03-29
8590,7083.3,40.7,672,8018,2021-03-29
8591,7098.4,28.8,672,8018,2021-03-29
8592,7113.3,4.8,672,8018,2021-03-29
8593,7128.4,38.4,672,8018,2021-03-29
8594,7203.5,7.7,672,8018,2021-03-29
8595,7218.5,43.1,673,8018,2021-03-29
8596,7233.5,38.4,675,8018,2021-03-29
8597,7248.5,31.2,676,8018,2021-03-29
8598,7263.5,33.6,677,8018,2021-03-29
8599,7278.5,31.2,677,8018,2021-03-29
8600,7293.6,16.8,677,8018,2021-03-29
8601,7308.6,38.3,678,8018,2021-03-29
8602,7323.6,31.2,677,8018,2021-03-29
8603,7338.6,14.4,677,8018,2021-03-29
8604,7353.6,45.5,676,8018,2021-03-29
8605,7368.7,43.1,676,8018,2021-03-29
8606,7383.7,4.8,676,8018,2021-03-29
8607,7398.7,31.2,676,8018,2021-03-29
8608,7413.7,45.6,676,8018,2021-03-29
8609,7428.7,23.9,677,8018,2021-03-29
8610,7443.7,14.4,676,8018,2021-03-29
8611,7458.7,7.2,676,8018,2021-03-29
8612,7879.2,0.0,676,8018,2021-03-29
8613,7894.2,7.2,676,8018,2021-03-29
8614,7909.2,16.8,676,8018,2021-03-29
8615,7924.2,14.4,676,8018,2021-03-29
8616,7939.2,28.8,676,8018,2021-03-29
8617,7969.2,1.2,676,8018,2021-03-29
8618,7984.2,7.2,676,8018,2021-03-29
8619,7999.3,38.3,676,8018,2021-03-29
8620,8014.3,28.8,676,8018,2021-03-29
8621,8029.3,14.4,676,8018,2021-03-29
8622,8044.3,50.4,676,8018,2021-03-29
8623,8059.3,50.3,676,8018,2021-03-29
8624,8074.4,14.4,676,8018,2021-03-29
8625,8089.4,0.0,676,8018,2021-03-29
8626,8104.4,4.8,675,8018,2021-03-29
8627,8119.4,38.3,675,8018,2021-03-29
8628,8134.4,50.4,674,8018,2021-03-29
8629,8149.4,45.6,673,8018,2021-03-29
8630,8164.4,19.2,672,8018,2021-03-29
8631,8179.4,4.8,672,8018,2021-03-29
8632,8194.5,14.4,672,8018,2021-03-29
8633,8209.5,50.3,672,8018,2021-03-29
8634,8224.5,50.4,670,8018,2021-03-29
8635,8239.5,50.3,670,8018,2021-03-29
8636,8254.5,50.3,670,8018,2021-03-29
8637,8269.6,31.2,670,8018,2021-03-29
8638,8284.6,4.8,669,8018,2021-03-29
8639,8299.6,21.6,669,8018,2021-03-29
8640,8314.6,47.9,669,8018,2021-03-29
8641,8329.6,50.3,668,8018,2021-03-29
8642,8434.7,12.7,667,8018,2021-03-29
8643,8449.8,47.9,666,8018,2021-03-29
8644,8464.8,50.4,666,8018,2021-03-29
8645,8479.8,35.9,665,8018,2021-03-29
8646,8494.8,0.0,665,8018,2021-03-29
8647,8509.8,14.4,665,8018,2021-03-29
8648,8524.8,43.2,665,8018,2021-03-29
8649,8539.8,45.5,665,8018,2021-03-29
8650,8554.8,19.2,665,8018,2021-03-29
8651,8599.9,1.6,665,8018,2021-03-29
8652,8615.0,14.3,665,8018,2021-03-29
8653,8630.0,0.0,665,8018,2021-03-29
8654,8644.9,9.6,665,8018,2021-03-29
8655,8660.0,31.2,666,8018,2021-03-29
8656,8675.0,28.8,666,8018,2021-03-29
8657,8690.0,4.8,666,8018,2021-03-29
8658,8705.0,24.0,666,8018,2021-03-29
8659,8720.0,40.7,667,8018,2021-03-29
8660,8735.0,4.8,667,8018,2021-03-29
8661,8750.1,19.2,667,8018,2021-03-29
8662,8765.1,33.6,668,8018,2021-03-29
8663,8780.1,0.0,668,8018,2021-03-29
8664,8795.1,0.0,668,8018,2021-03-29
8665,8810.1,31.2,668,8018,2021-03-29
8666,8825.2,36.0,668,8018,2021-03-29
8667,8840.1,2.4,668,8018,2021-03-29
8668,8855.2,35.9,668,8018,2021-03-29
8669,8870.2,26.4,668,8018,2021-03-29
8670,8885.2,0.0,667,8018,2021-03-29
8671,8900.2,7.2,667,8018,2021-03-29
8672,8915.2,4.8,667,8018,2021-03-29
8673,8930.3,19.1,668,8018,2021-03-29
8674,8960.3,0.0,668,8018,2021-03-29
8675,8975.3,16.8,668,8018,2021-03-29
8676,8990.3,45.6,670,8018,2021-03-29
8677,9005.3,33.5,670,8018,2021-03-29
8678,9020.5,16.6,670,8018,2021-03-29
8679,9035.4,31.4,670,8018,2021-03-29
8680,9050.5,21.5,669,8018,2021-03-29
8681,9065.4,0.0,669,8018,2021-03-29
8682,9080.4,24.0,670,8018,2021-03-29
8683,9095.4,14.4,670,8018,2021-03-29
8684,9110.4,0.0,670,8018,2021-03-29
8685,9140.5,0.0,670,8018,2021-03-29
8686,9155.5,31.2,667,8018,2021-03-29
8687,9170.5,24.0,664,8018,2021-03-29
8688,9185.5,7.2,665,8018,2021-03-29
8689,9801.1,0.0,666,8018,2021-03-29
8690,9816.1,7.2,667,8018,2021-03-29
8691,9831.2,23.9,670,8018,2021-03-29
8692,9846.2,7.2,670,8018,2021-03-29
8693,9861.2,16.8,670,8018,2021-03-29
8694,9876.2,0.0,670,8018,2021-03-29
8695,9891.2,7.2,669,8018,2021-03-29
8696,9906.2,12.0,669,8018,2021-03-29
8697,9921.2,12.0,670,8018,2021-03-29
8698,9936.3,7.2,670,8018,2021-03-29
8699,9951.3,31.1,669,8018,2021-03-29
8700,9966.3,14.4,669,8018,2021-03-29
8701,9981.3,4.8,669,8018,2021-03-29
8702,9996.3,2.4,669,8018,2021-03-29
8703,10011.3,4.8,669,8018,2021-03-29
8704,10026.4,26.3,670,8018,2021-03-29
8705,10041.4,26.3,670,8018,2021-03-29
8706,10056.4,24.0,670,8018,2021-03-29
8707,10071.4,12.0,669,8018,2021-03-29
8708,10086.4,0.0,669,8018,2021-03-29
8709,10101.4,19.2,668,8018,2021-03-29
8710,10116.4,0.0,668,8018,2021-03-29
8711,10131.4,31.2,668,8018,2021-03-29
8712,10191.6,8.4,668,8018,2021-03-29
8713,10206.5,4.8,668,8018,2021-03-29
8714,10221.5,31.1,668,8018,2021-03-29
