,time,speed,elevation,BUS ID,Date
5286,518346.2,0.0,661,8026,2021-02-17
5287,518357.2,42.7,662,8026,2021-02-17
5288,518372.4,56.8,664,8026,2021-02-17
5289,518433.2,67.4,668,8026,2021-02-17
5290,518503.0,59.8,670,8026,2021-02-17
5291,518509.3,120.0,670,8026,2021-02-17
5292,518570.1,69.2,672,8026,2021-02-17
5293,518631.0,57.9,673,8026,2021-02-17
5294,518707.0,50.2,674,8026,2021-02-17
5295,518760.7,58.3,675,8026,2021-02-17
5296,518767.9,120.0,677,8026,2021-02-17
5297,518957.0,75.9,681,8026,2021-02-17
5298,518965.6,120.0,684,8026,2021-02-17
5299,519157.4,76.4,685,8026,2021-02-17
5300,519163.3,120.0,688,8026,2021-02-17
5301,519360.9,79.5,689,8026,2021-02-17
5302,519361.1,120.0,688,8026,2021-02-17
5303,519376.3,26.1,688,8026,2021-02-17
5304,519498.9,3.8,688,8026,2021-02-17
5305,519634.9,0.0,688,8026,2021-02-17
5306,519756.8,0.9,688,8026,2021-02-17
5307,520517.4,0.0,688,8026,2021-02-17
5308,520532.6,4.7,688,8026,2021-02-17
5309,520547.8,7.1,689,8026,2021-02-17
5310,520563.0,11.8,689,8026,2021-02-17
5311,520578.3,42.4,689,8026,2021-02-17
5312,520593.5,52.1,689,8026,2021-02-17
5313,520608.6,59.4,687,8026,2021-02-17
5314,520654.3,55.2,684,8026,2021-02-17
5315,520669.6,56.6,683,8026,2021-02-17
5316,520684.7,54.6,681,8026,2021-02-17
5317,520700.0,26.0,680,8026,2021-02-17
5318,520715.2,4.7,680,8026,2021-02-17
5319,520730.4,37.8,679,8026,2021-02-17
5320,520745.6,38.0,678,8026,2021-02-17
5321,520760.8,16.6,678,8026,2021-02-17
5322,520791.2,0.0,678,8026,2021-02-17
5323,520806.4,18.9,678,8026,2021-02-17
5324,520821.6,52.1,678,8026,2021-02-17
5325,520836.8,35.4,677,8026,2021-02-17
5326,520867.3,0.0,677,8026,2021-02-17
5327,520882.5,7.1,677,8026,2021-02-17
5328,520897.7,14.2,677,8026,2021-02-17
5329,520912.9,4.7,677,8026,2021-02-17
5330,520928.1,7.1,676,8026,2021-02-17
5331,520973.7,0.0,676,8026,2021-02-17
5332,520988.9,7.1,676,8026,2021-02-17
5333,521004.1,16.5,676,8026,2021-02-17
5334,521019.3,40.3,676,8026,2021-02-17
5335,521034.6,11.8,677,8026,2021-02-17
5336,521049.8,11.8,677,8026,2021-02-17
5337,521065.0,23.7,677,8026,2021-02-17
5338,521125.8,0.0,677,8026,2021-02-17
5339,521141.0,26.0,676,8026,2021-02-17
5340,521156.2,33.2,675,8026,2021-02-17
5341,521171.4,4.7,675,8026,2021-02-17
5342,521186.7,18.9,674,8026,2021-02-17
5343,521201.9,35.6,674,8026,2021-02-17
5344,521217.0,19.0,674,8026,2021-02-17
5345,521232.3,40.1,674,8026,2021-02-17
5346,521247.5,19.0,674,8026,2021-02-17
5347,521262.7,0.0,674,8026,2021-02-17
5348,521277.9,28.4,674,8026,2021-02-17
5349,521293.1,49.8,671,8026,2021-02-17
5350,521308.4,37.7,671,8026,2021-02-17
5351,521323.5,2.4,671,8026,2021-02-17
5352,521338.8,28.3,671,8026,2021-02-17
5353,521354.0,44.9,671,8026,2021-02-17
5354,521369.1,23.8,672,8026,2021-02-17
5355,521384.3,40.2,671,8026,2021-02-17
5356,521399.6,11.8,670,8026,2021-02-17
5357,521414.8,0.0,670,8026,2021-02-17
5358,521430.0,37.8,670,8026,2021-02-17
5359,521445.2,42.7,671,8026,2021-02-17
5360,521460.5,42.4,671,8026,2021-02-17
5361,521475.6,45.1,670,8026,2021-02-17
5362,521490.9,42.6,670,8026,2021-02-17
5363,521506.1,21.3,670,8026,2021-02-17
5364,521521.3,11.8,670,8026,2021-02-17
5365,521536.5,0.0,670,8026,2021-02-17
5366,521551.7,30.7,669,8026,2021-02-17
5367,521566.9,38.0,668,8026,2021-02-17
5368,521612.5,20.5,670,8026,2021-02-17
5369,521627.8,40.2,670,8026,2021-02-17
5370,521642.9,66.4,671,8026,2021-02-17
5371,521658.2,68.6,667,8026,2021-02-17
5372,521673.4,80.4,664,8026,2021-02-17
5373,521688.6,75.7,662,8026,2021-02-17
5374,521703.8,75.8,663,8026,2021-02-17
5375,521719.0,68.7,654,8026,2021-02-17
5376,521734.3,80.0,620,8026,2021-02-17
5377,521749.4,68.9,628,8026,2021-02-17
5378,521764.6,45.1,636,8026,2021-02-17
5379,521779.8,35.5,635,8026,2021-02-17
5380,521795.1,45.0,631,8026,2021-02-17
5381,521810.3,61.5,626,8026,2021-02-17
5382,521825.5,63.8,627,8026,2021-02-17
5383,521840.7,61.6,636,8026,2021-02-17
5384,521856.0,68.4,633,8026,2021-02-17
5385,521871.1,71.2,633,8026,2021-02-17
5386,521886.3,68.6,652,8026,2021-02-17
5387,521901.5,54.4,658,8026,2021-02-17
5388,521916.7,11.9,657,8026,2021-02-17
5389,521947.1,0.0,657,8026,2021-02-17
5390,521962.4,26.0,659,8026,2021-02-17
5391,521977.6,49.5,663,8026,2021-02-17
5392,521992.8,45.1,665,8026,2021-02-17
5393,522008.0,26.1,665,8026,2021-02-17
5394,522023.2,30.7,667,8026,2021-02-17
5395,522038.5,16.5,668,8026,2021-02-17
5396,522053.6,21.3,668,8026,2021-02-17
5397,522068.9,23.6,669,8026,2021-02-17
5398,522190.6,10.1,670,8026,2021-02-17
5399,522205.8,37.9,669,8026,2021-02-17
5400,522221.0,33.1,669,8026,2021-02-17
5401,522236.3,4.7,669,8026,2021-02-17
5402,522281.8,0.0,669,8026,2021-02-17
5403,522297.0,7.1,669,8026,2021-02-17
5404,522312.3,30.6,668,8026,2021-02-17
5405,522327.5,56.7,668,8026,2021-02-17
5406,522342.8,54.4,668,8026,2021-02-17
5407,522358.0,44.9,667,8026,2021-02-17
5408,522373.1,49.9,668,8026,2021-02-17
5409,522388.4,37.9,669,8026,2021-02-17
5410,522403.6,7.1,669,8026,2021-02-17
5411,522418.8,0.0,669,8026,2021-02-17
5412,522434.1,23.6,670,8026,2021-02-17
