,time,speed,elevation,BUS ID,Date
6299,0.0,0.0,662,8027,2021-02-26
6300,5.2,96.7,662,8027,2021-02-26
6301,20.4,54.4,662,8027,2021-02-26
6302,35.6,57.0,662,8027,2021-02-26
6303,50.8,54.4,662,8027,2021-02-26
6304,66.1,52.0,662,8027,2021-02-26
6305,81.3,26.0,661,8027,2021-02-26
6306,96.5,47.3,662,8027,2021-02-26
6307,263.8,15.3,662,8027,2021-02-26
6308,279.0,2.4,662,8027,2021-02-26
6309,294.2,37.9,660,8027,2021-02-26
6310,309.4,30.8,661,8027,2021-02-26
6311,339.9,0.0,661,8027,2021-02-26
6312,355.1,23.7,662,8027,2021-02-26
6313,370.3,42.6,662,8027,2021-02-26
6314,619.2,34.4,656,8027,2021-02-26
6315,628.8,0.0,656,8027,2021-02-26
6316,750.6,32.2,657,8027,2021-02-26
6317,811.5,30.8,656,8027,2021-02-26
6318,880.3,31.9,656,8027,2021-02-26
6319,887.4,85.3,653,8027,2021-02-26
6320,902.6,23.7,652,8027,2021-02-26
6321,917.9,23.6,652,8027,2021-02-26
6322,933.1,26.1,649,8027,2021-02-26
6323,948.3,30.8,647,8027,2021-02-26
6324,963.5,33.1,646,8027,2021-02-26
6325,978.7,30.8,648,8027,2021-02-26
6326,994.1,4.7,648,8027,2021-02-26
6327,1009.2,7.2,648,8027,2021-02-26
6328,1024.3,11.9,648,8027,2021-02-26
6329,1039.6,33.0,650,8027,2021-02-26
6330,1054.8,23.7,652,8027,2021-02-26
6331,1070.0,18.9,652,8027,2021-02-26
6332,1085.2,37.8,653,8027,2021-02-26
6333,1100.5,47.1,654,8027,2021-02-26
6334,1115.6,45.2,656,8027,2021-02-26
6335,1130.9,11.8,656,8027,2021-02-26
6336,1161.3,0.0,656,8027,2021-02-26
6337,1176.5,14.2,656,8027,2021-02-26
6338,1191.7,4.7,656,8027,2021-02-26
6339,1206.9,21.3,656,8027,2021-02-26
6340,1222.1,23.7,655,8027,2021-02-26
6341,1237.3,26.0,654,8027,2021-02-26
6342,1252.6,4.7,654,8027,2021-02-26
6343,1267.7,19.0,652,8027,2021-02-26
6344,1282.9,18.9,652,8027,2021-02-26
6345,1298.2,26.0,652,8027,2021-02-26
6346,1313.4,28.4,652,8027,2021-02-26
6347,1328.6,26.0,653,8027,2021-02-26
6348,1343.8,0.0,653,8027,2021-02-26
6349,1359.0,2.4,653,8027,2021-02-26
6350,1374.2,35.5,654,8027,2021-02-26
6351,1389.5,14.2,654,8027,2021-02-26
6352,1404.6,38.0,655,8027,2021-02-26
6353,1419.8,47.4,656,8027,2021-02-26
6354,1435.0,40.2,656,8027,2021-02-26
6355,1450.3,47.3,657,8027,2021-02-26
6356,1465.5,21.3,657,8027,2021-02-26
6357,1480.7,0.0,657,8027,2021-02-26
6358,1495.9,28.4,657,8027,2021-02-26
6359,1511.2,40.1,657,8027,2021-02-26
6360,1526.3,47.4,657,8027,2021-02-26
6361,1541.6,44.9,658,8027,2021-02-26
6362,1556.7,23.7,659,8027,2021-02-26
6363,1587.2,0.0,659,8027,2021-02-26
6364,1602.4,7.1,660,8027,2021-02-26
6365,1617.6,37.8,659,8027,2021-02-26
6366,1632.9,37.7,659,8027,2021-02-26
6367,1648.0,19.0,659,8027,2021-02-26
6368,1663.2,37.8,660,8027,2021-02-26
6369,1678.6,35.0,660,8027,2021-02-26
6370,1693.6,0.0,660,8027,2021-02-26
6371,1708.8,7.1,660,8027,2021-02-26
6372,1724.0,18.9,660,8027,2021-02-26
6373,1739.3,33.1,660,8027,2021-02-26
6374,1762.6,23.1,661,8027,2021-02-26
6375,1769.7,91.3,660,8027,2021-02-26
6376,1784.9,33.1,659,8027,2021-02-26
6377,1815.3,22.5,658,8027,2021-02-26
6378,1830.5,35.5,659,8027,2021-02-26
6379,1845.8,44.9,659,8027,2021-02-26
6380,1861.0,47.3,661,8027,2021-02-26
6381,1876.4,39.6,661,8027,2021-02-26
6382,1891.4,4.8,661,8027,2021-02-26
6383,1921.8,0.0,661,8027,2021-02-26
6384,1937.2,18.8,661,8027,2021-02-26
6385,1952.2,45.5,662,8027,2021-02-26
6386,1967.4,37.9,662,8027,2021-02-26
6387,1982.6,9.5,662,8027,2021-02-26
6388,1997.8,0.0,662,8027,2021-02-26
6389,2013.1,14.2,662,8027,2021-02-26
6390,2028.3,37.8,662,8027,2021-02-26
6391,2043.5,42.6,662,8027,2021-02-26
6392,2058.7,37.8,662,8027,2021-02-26
6393,2073.9,23.7,662,8027,2021-02-26
6394,2089.1,7.1,662,8027,2021-02-26
6395,2134.8,0.0,662,8027,2021-02-26
6396,2150.0,11.8,661,8027,2021-02-26
6397,2165.2,38.1,661,8027,2021-02-26
6398,2180.4,30.6,662,8027,2021-02-26
6399,2195.6,7.1,662,8027,2021-02-26
6400,2210.8,30.8,662,8027,2021-02-26
6401,2226.0,14.2,662,8027,2021-02-26
6402,2241.2,18.9,662,8027,2021-02-26
6403,2256.4,16.6,662,8027,2021-02-26
6404,2271.6,2.4,662,8027,2021-02-26
6405,2362.9,0.0,662,8027,2021-02-26
6406,2378.1,4.7,662,8027,2021-02-26
6407,2393.3,11.8,662,8027,2021-02-26
6408,2408.5,9.5,662,8027,2021-02-26
6409,2423.8,0.0,662,8027,2021-02-26
6410,2438.9,9.5,662,8027,2021-02-26
6411,2454.1,37.9,662,8027,2021-02-26
6412,2469.4,37.8,660,8027,2021-02-26
6413,2484.6,21.3,661,8027,2021-02-26
6414,2499.8,9.5,661,8027,2021-02-26
6415,2515.0,18.9,662,8027,2021-02-26
6416,2530.2,37.9,662,8027,2021-02-26
6417,2545.4,44.9,662,8027,2021-02-26
6418,2560.6,42.6,662,8027,2021-02-26
6419,2575.9,18.8,662,8027,2021-02-26
6420,2591.0,0.0,662,8027,2021-02-26
6421,2606.2,11.8,662,8027,2021-02-26
6422,2621.5,37.8,662,8027,2021-02-26
6423,2636.7,45.0,662,8027,2021-02-26
6424,2651.9,42.5,661,8027,2021-02-26
6425,2667.3,44.4,660,8027,2021-02-26
6426,2682.4,45.4,659,8027,2021-02-26
6427,2697.7,47.1,659,8027,2021-02-26
6428,2728.0,22.5,659,8027,2021-02-26
6429,2743.2,37.8,660,8027,2021-02-26
6430,2758.4,38.0,660,8027,2021-02-26
6431,2773.7,37.8,661,8027,2021-02-26
6432,2788.8,38.0,660,8027,2021-02-26
6433,2804.0,28.4,660,8027,2021-02-26
6434,2819.2,14.2,660,8027,2021-02-26
6435,2834.4,30.8,660,8027,2021-02-26
6436,2849.7,42.4,659,8027,2021-02-26
6437,2864.9,11.8,659,8027,2021-02-26
6438,2880.1,33.2,659,8027,2021-02-26
6439,2895.3,37.9,660,8027,2021-02-26
6440,2910.6,23.6,659,8027,2021-02-26
