,time,speed,elevation,BUS ID,Date
22819,0.0,0.0,658,8027,2021-09-17
22820,15.2,11.8,658,8027,2021-09-17
22821,30.4,11.8,658,8027,2021-09-17
22822,45.6,23.7,659,8027,2021-09-17
22823,60.8,26.0,659,8027,2021-09-17
22824,76.1,33.0,661,8027,2021-09-17
22825,91.3,30.8,662,8027,2021-09-17
22826,106.5,11.9,662,8027,2021-09-17
22827,121.7,35.4,663,8027,2021-09-17
22828,137.0,51.7,664,8027,2021-09-17
22829,152.3,23.6,665,8027,2021-09-17
22830,167.5,0.0,665,8027,2021-09-17
22831,182.7,11.8,665,8027,2021-09-17
22832,198.0,7.1,665,8027,2021-09-17
22833,213.2,18.9,665,8027,2021-09-17
22834,228.4,45.0,667,8027,2021-09-17
22835,243.6,47.4,668,8027,2021-09-17
22836,258.8,47.3,669,8027,2021-09-17
22837,274.1,16.4,670,8027,2021-09-17
22838,304.6,0.0,670,8027,2021-09-17
22839,319.7,23.7,670,8027,2021-09-17
22840,335.0,44.8,672,8027,2021-09-17
22841,350.2,52.2,674,8027,2021-09-17
22842,426.2,8.1,677,8027,2021-09-17
22843,441.4,37.8,679,8027,2021-09-17
22844,456.6,49.7,681,8027,2021-09-17
22845,471.8,45.0,685,8027,2021-09-17
22846,487.1,51.8,688,8027,2021-09-17
22847,502.3,49.8,690,8027,2021-09-17
22848,517.5,49.7,691,8027,2021-09-17
22849,532.7,54.5,692,8027,2021-09-17
22850,548.1,51.5,692,8027,2021-09-17
22851,563.2,49.9,692,8027,2021-09-17
22852,578.5,54.4,690,8027,2021-09-17
22853,593.6,52.2,688,8027,2021-09-17
22854,608.9,47.2,687,8027,2021-09-17
22855,624.1,2.4,687,8027,2021-09-17
22856,654.5,46.1,685,8027,2021-09-17
22857,669.8,44.9,685,8027,2021-09-17
22858,685.0,61.5,686,8027,2021-09-17
22859,700.2,56.8,686,8027,2021-09-17
22860,715.4,54.4,684,8027,2021-09-17
22861,730.6,26.0,684,8027,2021-09-17
22862,974.0,2.4,683,8027,2021-09-17
22863,989.2,33.0,684,8027,2021-09-17
22864,1004.4,37.9,685,8027,2021-09-17
22865,1019.6,30.8,685,8027,2021-09-17
22866,1034.9,42.5,686,8027,2021-09-17
22867,1050.2,37.6,687,8027,2021-09-17
22868,1065.4,42.7,687,8027,2021-09-17
22869,1080.6,37.9,688,8027,2021-09-17
22870,1095.8,37.8,688,8027,2021-09-17
22871,1111.1,25.9,688,8027,2021-09-17
22872,1126.3,35.5,686,8027,2021-09-17
22873,1141.5,21.3,685,8027,2021-09-17
22874,1156.7,9.5,685,8027,2021-09-17
22875,1172.0,33.0,683,8027,2021-09-17
22876,1187.2,30.7,681,8027,2021-09-17
22877,1202.5,4.7,681,8027,2021-09-17
22878,1217.7,7.1,680,8027,2021-09-17
22879,1232.9,30.7,679,8027,2021-09-17
22880,1248.1,7.1,679,8027,2021-09-17
22881,1263.3,33.1,676,8027,2021-09-17
22882,1278.5,40.2,673,8027,2021-09-17
22883,1293.7,37.9,672,8027,2021-09-17
22884,1309.0,37.7,671,8027,2021-09-17
22885,1324.2,37.9,671,8027,2021-09-17
22886,1339.4,21.3,671,8027,2021-09-17
22887,1354.6,0.0,671,8027,2021-09-17
22888,1369.8,16.5,670,8027,2021-09-17
22889,1385.0,37.9,666,8027,2021-09-17
22890,1400.3,37.7,665,8027,2021-09-17
22891,1415.5,37.9,665,8027,2021-09-17
22892,1430.7,16.6,665,8027,2021-09-17
22893,1446.0,0.0,665,8027,2021-09-17
22894,1461.2,33.1,665,8027,2021-09-17
22895,1476.4,42.6,663,8027,2021-09-17
22896,1491.6,21.4,664,8027,2021-09-17
22897,1506.8,23.7,665,8027,2021-09-17
22898,1522.1,49.4,667,8027,2021-09-17
22899,1537.3,23.7,668,8027,2021-09-17
22900,1552.5,30.7,668,8027,2021-09-17
22901,1567.7,37.9,668,8027,2021-09-17
22902,1583.1,37.6,666,8027,2021-09-17
22903,1598.2,30.9,665,8027,2021-09-17
22904,1780.9,4.7,664,8027,2021-09-17
22905,1796.1,0.0,664,8027,2021-09-17
22906,1811.3,21.3,663,8027,2021-09-17
22907,1826.5,9.5,662,8027,2021-09-17
22908,1841.7,14.2,663,8027,2021-09-17
22909,1857.0,44.9,663,8027,2021-09-17
22910,1872.2,28.4,660,8027,2021-09-17
22911,1887.4,26.0,659,8027,2021-09-17
22912,1902.6,38.0,657,8027,2021-09-17
22913,1917.8,37.8,655,8027,2021-09-17
22914,1933.1,35.4,655,8027,2021-09-17
22915,1948.2,28.5,654,8027,2021-09-17
22916,1963.4,40.2,652,8027,2021-09-17
22917,1978.7,40.1,652,8027,2021-09-17
22918,1994.0,37.6,653,8027,2021-09-17
22919,2009.2,37.8,654,8027,2021-09-17
22920,2024.4,40.3,654,8027,2021-09-17
22921,2039.6,21.3,654,8027,2021-09-17
22922,2054.9,35.4,655,8027,2021-09-17
22923,2070.1,18.9,657,8027,2021-09-17
22924,2100.5,1.2,657,8027,2021-09-17
22925,2115.8,11.8,658,8027,2021-09-17
22926,2131.0,18.8,660,8027,2021-09-17
22927,2207.1,0.0,660,8027,2021-09-17
22928,2222.3,30.7,660,8027,2021-09-17
22929,2237.5,35.5,659,8027,2021-09-17
22930,2252.8,14.2,658,8027,2021-09-17
22931,2283.2,0.0,658,8027,2021-09-17
22932,2298.4,26.0,656,8027,2021-09-17
22933,2313.6,18.9,654,8027,2021-09-17
22934,2328.8,11.8,654,8027,2021-09-17
22935,2344.1,18.9,654,8027,2021-09-17
22936,2359.3,4.7,654,8027,2021-09-17
22937,2922.1,0.0,654,8027,2021-09-17
22938,2937.3,7.1,654,8027,2021-09-17
22939,2952.5,11.8,654,8027,2021-09-17
22940,2967.7,26.1,654,8027,2021-09-17
22941,2982.9,26.0,655,8027,2021-09-17
22942,2998.2,37.7,658,8027,2021-09-17
22943,3013.4,16.6,659,8027,2021-09-17
22944,3043.8,0.0,659,8027,2021-09-17
22945,3059.1,33.0,659,8027,2021-09-17
22946,3074.3,28.4,658,8027,2021-09-17
22947,3089.5,0.0,658,8027,2021-09-17
22948,3104.7,40.2,657,8027,2021-09-17
22949,3120.0,59.1,657,8027,2021-09-17
