"Bus ID","Driver ID","Route ID","Stop ID",Latitude,Longitude,Heading,Speed,Time
27,,,,-1,-1,,0,"2022-03-15 05:54:07-06"
27,,,,-1,-1,,0,"2022-03-15 05:54:16-06"
27,,,,-1,-1,,0,"2022-03-15 05:54:27-06"
27,,,,-1,-1,,0,"2022-03-15 05:54:37-06"
27,,,,-1,-1,,0,"2022-03-15 05:54:47-06"
27,,,,-1,-1,,0,"2022-03-15 05:54:57-06"
27,,,,-1,-1,,0,"2022-03-15 05:55:08-06"
27,,,,-1,-1,,0,"2022-03-15 05:55:18-06"
27,,,,-1,-1,,0,"2022-03-15 05:55:28-06"
27,,,,-1,-1,,0,"2022-03-15 05:55:38-06"
27,,,,-1,-1,,0,"2022-03-15 05:56:03-06"
27,,,,-1,-1,,0,"2022-03-15 05:56:14-06"
27,,,,-1,-1,,0,"2022-03-15 05:56:24-06"
27,,,,-1,-1,,0,"2022-03-15 05:56:34-06"
27,,,,-1,-1,,0,"2022-03-15 05:56:44-06"
27,,,,-1,-1,,0,"2022-03-15 05:56:54-06"
27,,,,-1,-1,,0,"2022-03-15 05:57:05-06"
27,,,,-1,-1,,0,"2022-03-15 05:57:15-06"
27,,,,-1,-1,,0,"2022-03-15 05:57:25-06"
27,,,,-1,-1,,0,"2022-03-15 05:57:35-06"
27,,,,-1,-1,,0,"2022-03-15 05:57:45-06"
27,,,,-1,-1,,0,"2022-03-15 05:58:11-06"
27,,,,-1,-1,,0,"2022-03-15 05:58:21-06"
27,,,,-1,-1,,0,"2022-03-15 05:58:31-06"
27,,,,-1,-1,,0,"2022-03-15 05:58:56-06"
27,,,,-1,-1,,0,"2022-03-15 05:59:07-06"
27,,,,-1,-1,,0,"2022-03-15 05:59:17-06"
27,,,,-1,-1,,0,"2022-03-15 05:59:27-06"
27,,,,-1,-1,,0,"2022-03-15 05:59:37-06"
27,,,,-1,-1,,0,"2022-03-15 05:59:48-06"
27,,,,-1,-1,,0,"2022-03-15 05:59:58-06"
27,,,,-1,-1,,0,"2022-03-15 06:00:08-06"
27,,,,-1,-1,,0,"2022-03-15 06:00:18-06"
27,,,,-1,-1,,0,"2022-03-15 06:00:28-06"
27,,,,-1,-1,,0,"2022-03-15 06:00:39-06"
27,,,,-1,-1,,0,"2022-03-15 06:00:49-06"
27,,,,-1,-1,,0,"2022-03-15 06:00:59-06"
27,,,,-1,-1,,0,"2022-03-15 06:01:09-06"
27,,,,-1,-1,,0,"2022-03-15 06:01:19-06"
27,,,,-1,-1,,0,"2022-03-15 06:01:30-06"
27,,,,-1,-1,,0,"2022-03-15 06:01:40-06"
27,,,,-1,-1,,0,"2022-03-15 06:01:50-06"
27,,,,-1,-1,,0,"2022-03-15 06:02:00-06"
27,,,,-1,-1,,0,"2022-03-15 06:02:11-06"
27,,,,-1,-1,,0,"2022-03-15 06:02:21-06"
27,,,,51.19143,-115.55373,,0.27,"2022-03-15 06:02:31-06"
27,,,,51.19139,-115.55367,,0.11,"2022-03-15 06:02:32-06"
