"Bus ID","Driver ID","Route ID","Stop ID",Latitude,Longitude,Heading,Speed,Time
27,,,,51.1914,-115.55509,,0.47,"2022-08-08 00:06:01-06"
27,,,,51.1914,-115.55507,,0.29,"2022-08-08 00:06:03-06"
27,,,,51.1914,-115.55508,,0.33,"2022-08-08 00:06:04-06"
27,,,,51.19142,-115.55508,,0.11,"2022-08-08 00:06:05-06"
27,,,,51.19145,-115.55507,,0.15,"2022-08-08 00:06:06-06"
27,,,,51.19144,-115.55507,,0.29,"2022-08-08 00:06:08-06"
27,,,,51.1915,-115.55506,,0.27,"2022-08-08 00:06:09-06"
27,,,,51.1915,-115.55506,,0.23,"2022-08-08 00:06:10-06"
27,,,,51.19142,-115.55509,,0.5,"2022-08-08 00:06:12-06"
27,,,,51.19142,-115.55512,,0.58,"2022-08-08 00:06:13-06"
27,,,,51.1914,-115.55513,,0.7,"2022-08-08 00:06:14-06"
27,,,,51.19137,-115.55512,,0.54,"2022-08-08 00:06:15-06"
27,,,,51.19137,-115.55514,,0.65,"2022-08-08 00:06:16-06"
27,,,,51.19139,-115.55518,,0.31,"2022-08-08 00:06:18-06"
27,,,,51.1914,-115.55518,,0.38,"2022-08-08 00:06:19-06"
27,,,,51.1914,-115.55519,,0.18,"2022-08-08 00:06:20-06"
27,,,,51.19138,-115.55518,,0.19,"2022-08-08 00:06:21-06"
27,,,,51.19137,-115.55518,,0.21,"2022-08-08 00:06:23-06"
27,,,,51.19138,-115.55516,,0.23,"2022-08-08 00:06:24-06"
27,,,,51.19139,-115.55516,,0.08,"2022-08-08 00:06:25-06"
27,,,,51.19138,-115.55515,,0.32,"2022-08-08 00:06:26-06"
27,,,,51.1914,-115.55511,,0.52,"2022-08-08 00:06:27-06"
27,,,,51.19139,-115.55508,,0.99,"2022-08-08 00:06:29-06"
27,,,,51.1914,-115.55511,,0.62,"2022-08-08 00:06:30-06"
27,,,,51.1914,-115.5551,,0.8,"2022-08-08 00:06:31-06"
27,,,,51.1914,-115.5551,,0.46,"2022-08-08 00:06:32-06"
27,,,,51.19142,-115.55506,,0.36,"2022-08-08 00:06:34-06"
27,,,,51.19142,-115.55505,,0.48,"2022-08-08 00:06:35-06"
27,,,,51.19143,-115.55501,,0.55,"2022-08-08 00:06:36-06"
27,,,,51.19144,-115.55501,,0.47,"2022-08-08 00:06:37-06"
27,,,,51.19149,-115.55499,,0.5,"2022-08-08 00:06:39-06"
27,,,,51.1915,-115.55499,,0.61,"2022-08-08 00:06:40-06"
27,,,,51.19151,-115.55499,,0.64,"2022-08-08 00:06:41-06"
27,,,,51.19153,-115.55493,,0.91,"2022-08-08 00:06:42-06"
27,,,,51.19155,-115.55493,,0.8,"2022-08-08 00:06:44-06"
27,,,,51.19152,-115.55494,,0.6,"2022-08-08 00:06:45-06"
27,,,,51.19151,-115.55492,,0.6,"2022-08-08 00:06:46-06"
27,,,,51.19151,-115.55491,,0.83,"2022-08-08 00:06:47-06"
27,,,,51.1915,-115.55489,,0.28,"2022-08-08 00:06:49-06"
27,,,,51.19151,-115.55488,,0.4,"2022-08-08 00:06:50-06"
27,,,,51.19154,-115.55492,,0.38,"2022-08-08 00:06:51-06"
27,,,,51.19154,-115.55492,,0.36,"2022-08-08 00:06:52-06"
27,,,,51.19153,-115.55486,,0.42,"2022-08-08 00:06:54-06"
27,,,,51.19153,-115.55486,,0.34,"2022-08-08 00:06:55-06"
27,,,,51.19153,-115.55485,,0.43,"2022-08-08 00:06:56-06"
27,,,,51.19151,-115.55479,,0.12,"2022-08-08 00:06:58-06"
27,,,,51.19151,-115.55479,,0.15,"2022-08-08 00:06:59-06"
27,,,,51.19153,-115.55484,,0.24,"2022-08-08 00:07:00-06"
27,,,,51.19153,-115.55483,,0.21,"2022-08-08 00:07:01-06"
27,,,,51.19155,-115.55486,,0.76,"2022-08-08 00:07:02-06"
27,,,,51.19154,-115.55482,,0.43,"2022-08-08 00:07:04-06"
27,,,,51.19154,-115.55482,,0.34,"2022-08-08 00:07:05-06"
27,,,,51.19155,-115.55484,,0.55,"2022-08-08 00:07:06-06"
27,,,,51.19156,-115.55483,,0.56,"2022-08-08 00:07:08-06"
27,,,,51.19155,-115.55481,,0.31,"2022-08-08 00:07:09-06"
27,,,,51.19156,-115.55481,,0.55,"2022-08-08 00:07:10-06"
27,,,,51.19156,-115.5548,,0.56,"2022-08-08 00:07:11-06"
27,,,,51.19156,-115.55479,,0.54,"2022-08-08 00:07:12-06"
27,,,,51.19155,-115.55476,,0.65,"2022-08-08 00:07:14-06"
27,,,,51.19155,-115.5548,,0.96,"2022-08-08 00:07:15-06"
27,,,,51.19153,-115.55478,,0.91,"2022-08-08 00:07:16-06"
27,,,,51.19152,-115.55477,,0.83,"2022-08-08 00:07:17-06"
27,,,,51.19151,-115.55472,,0.79,"2022-08-08 00:07:19-06"
27,,,,51.1915,-115.55471,,0.73,"2022-08-08 00:07:20-06"
27,,,,51.19147,-115.55471,,0.83,"2022-08-08 00:07:21-06"
27,,,,51.19147,-115.55471,,0.63,"2022-08-08 00:07:22-06"
27,,,,51.19144,-115.55473,,0.66,"2022-08-08 00:07:24-06"
27,,,,51.19142,-115.55472,,0.77,"2022-08-08 00:07:25-06"
27,,,,51.1914,-115.55471,,0.84,"2022-08-08 00:07:26-06"
27,,,,51.19142,-115.55468,,0.71,"2022-08-08 00:07:27-06"
27,,,,51.1914,-115.55468,,0.74,"2022-08-08 00:07:28-06"
27,,,,51.19139,-115.55469,,0.48,"2022-08-08 00:07:30-06"
27,,,,51.19138,-115.55469,,0.42,"2022-08-08 00:07:31-06"
