"Bus ID","Driver ID","Route ID","Stop ID",Latitude,Longitude,Heading,Speed,Time
28,,,,51.19162,-115.55508,,0.15,"2022-08-08 00:01:44-06"
28,,,,51.19163,-115.55507,,0.07,"2022-08-08 00:01:45-06"
28,,,,51.19163,-115.55507,,0.05,"2022-08-08 00:01:46-06"
28,,,,51.19164,-115.55506,,0.21,"2022-08-08 00:01:48-06"
28,,,,51.19162,-115.55505,,0.33,"2022-08-08 00:01:49-06"
28,,,,51.19163,-115.55504,,0.31,"2022-08-08 00:01:50-06"
28,,,,51.19163,-115.55503,,0.35,"2022-08-08 00:01:51-06"
28,,,,51.19165,-115.55504,,0.37,"2022-08-08 00:01:52-06"
28,,,,51.19167,-115.55505,,0.45,"2022-08-08 00:01:54-06"
28,,,,51.1917,-115.55505,,0.72,"2022-08-08 00:01:55-06"
28,,,,51.19171,-115.55504,,0.82,"2022-08-08 00:01:56-06"
28,,,,51.19172,-115.55503,,0.76,"2022-08-08 00:01:57-06"
28,,,,51.19178,-115.55501,,1.14,"2022-08-08 00:01:58-06"
28,,,,51.1918,-115.555,,1.19,"2022-08-08 00:02:00-06"
28,,,,51.19181,-115.55499,,1.28,"2022-08-08 00:02:01-06"
28,,,,51.19182,-115.55498,,1.34,"2022-08-08 00:02:02-06"
28,,,,51.19183,-115.55498,,1.25,"2022-08-08 00:02:03-06"
28,,,,51.19181,-115.55494,,0.95,"2022-08-08 00:02:04-06"
28,,,,51.19182,-115.55493,,0.89,"2022-08-08 00:02:06-06"
28,,,,51.19182,-115.55494,,0.76,"2022-08-08 00:02:07-06"
28,,,,51.19183,-115.55493,,0.75,"2022-08-08 00:02:08-06"
28,,,,51.19184,-115.55492,,0.79,"2022-08-08 00:02:09-06"
28,,,,51.19182,-115.55492,,0.37,"2022-08-08 00:02:10-06"
28,,,,51.19181,-115.55492,,0.05,"2022-08-08 00:02:12-06"
28,,,,51.1918,-115.5549,,0.05,"2022-08-08 00:02:13-06"
28,,,,51.19181,-115.5549,,0.21,"2022-08-08 00:02:14-06"
28,,,,51.19182,-115.5549,,0.25,"2022-08-08 00:02:15-06"
28,,,,51.19185,-115.55486,,0.26,"2022-08-08 00:02:16-06"
28,,,,51.19185,-115.55486,,0.24,"2022-08-08 00:02:18-06"
28,,,,51.19181,-115.55489,,0.2,"2022-08-08 00:02:19-06"
28,,,,51.19182,-115.55488,,0.37,"2022-08-08 00:02:20-06"
28,,,,51.19182,-115.55488,,0.43,"2022-08-08 00:02:21-06"
28,,,,51.1918,-115.55491,,0.22,"2022-08-08 00:02:22-06"
28,,,,51.19178,-115.55491,,0.39,"2022-08-08 00:02:24-06"
28,,,,51.19176,-115.55491,,0.49,"2022-08-08 00:02:25-06"
28,,,,51.19176,-115.55491,,0.41,"2022-08-08 00:02:26-06"
