RouteID,DriverID,BusName,StopID,Latitude,Longitude,Heading,Speed,DateTime
417,,1011_SummerCougar,,51.0857,-115.36646,218,030,2022-07-28T08:05:01-06:00
417,,1011_SummerCougar,,51.08557,-115.36658,207,031,2022-07-28T08:05:03-06:00
417,,1011_SummerCougar,,51.0855,-115.36664,211,032,2022-07-28T08:05:04-06:00
417,,1011_SummerCougar,,51.08543,-115.36669,206,032,2022-07-28T08:05:05-06:00
417,,1011_SummerCougar,,51.08535,-115.36674,205,033,2022-07-28T08:05:06-06:00
417,,1011_SummerCougar,,51.08521,-115.36685,207,031,2022-07-28T08:05:08-06:00
417,,1011_SummerCougar,,51.08514,-115.3669,206,029,2022-07-28T08:05:09-06:00
417,,1011_SummerCougar,,51.08508,-115.36695,206,029,2022-07-28T08:05:10-06:00
417,,1011_SummerCougar,,51.08501,-115.367,207,028,2022-07-28T08:05:11-06:00
417,,1011_SummerCougar,,51.08489,-115.3671,207,026,2022-07-28T08:05:13-06:00
417,,1011_SummerCougar,,51.08484,-115.36715,208,024,2022-07-28T08:05:14-06:00
417,,1011_SummerCougar,,51.08479,-115.36719,204,023,2022-07-28T08:05:15-06:00
417,,1011_SummerCougar,,51.08473,-115.36723,203,023,2022-07-28T08:05:16-06:00
417,,1011_SummerCougar,,51.08462,-115.36728,197,023,2022-07-28T08:05:18-06:00
417,,1011_SummerCougar,,51.08456,-115.36731,193,025,2022-07-28T08:05:19-06:00
417,,1011_SummerCougar,,51.08449,-115.36733,188,025,2022-07-28T08:05:20-06:00
417,,1011_SummerCougar,,51.08443,-115.36733,183,026,2022-07-28T08:05:21-06:00
417,,1011_SummerCougar,,51.08436,-115.36733,177,026,2022-07-28T08:05:22-06:00
417,,1011_SummerCougar,,51.08424,-115.36731,173,024,2022-07-28T08:05:24-06:00
417,,1011_SummerCougar,,51.08417,-115.36729,171,026,2022-07-28T08:05:25-06:00
417,,1011_SummerCougar,,51.08411,-115.36727,168,024,2022-07-28T08:05:26-06:00
417,,1011_SummerCougar,,51.08405,-115.36726,169,025,2022-07-28T08:05:27-06:00
417,,1011_SummerCougar,,51.08399,-115.36724,170,026,2022-07-28T08:05:28-06:00
417,,1011_SummerCougar,,51.08387,-115.36722,168,024,2022-07-28T08:05:30-06:00
417,,1011_SummerCougar,,51.08381,-115.3672,168,024,2022-07-28T08:05:31-06:00
417,,1011_SummerCougar,,51.08374,-115.36718,166,027,2022-07-28T08:05:32-06:00
417,,1011_SummerCougar,,51.08368,-115.36715,164,028,2022-07-28T08:05:33-06:00
417,,1011_SummerCougar,,51.08361,-115.36711,163,028,2022-07-28T08:05:34-06:00
417,,1011_SummerCougar,,51.08347,-115.36705,162,028,2022-07-28T08:05:36-06:00
417,,1011_SummerCougar,,51.08341,-115.36701,162,028,2022-07-28T08:05:37-06:00
417,,1011_SummerCougar,,51.08334,-115.36698,163,028,2022-07-28T08:05:38-06:00
417,,1011_SummerCougar,,51.08327,-115.36695,166,029,2022-07-28T08:05:39-06:00
417,,1011_SummerCougar,,51.08312,-115.36691,171,030,2022-07-28T08:05:41-06:00
417,,1011_SummerCougar,,51.08305,-115.3669,180,029,2022-07-28T08:05:42-06:00
417,,1011_SummerCougar,164,51.08298,-115.36692,193,027,2022-07-28T08:05:43-06:00
417,,1011_SummerCougar,164,51.08291,-115.36697,208,029,2022-07-28T08:05:44-06:00
417,,1011_SummerCougar,164,51.08281,-115.3671,226,026,2022-07-28T08:05:46-06:00
417,,1011_SummerCougar,164,51.08277,-115.36718,233,026,2022-07-28T08:05:47-06:00
417,,1011_SummerCougar,164,51.08273,-115.36726,234,025,2022-07-28T08:05:48-06:00
417,,1011_SummerCougar,164,51.08269,-115.36734,238,025,2022-07-28T08:05:49-06:00
417,,1011_SummerCougar,164,51.08266,-115.36743,239,026,2022-07-28T08:05:50-06:00
417,,1011_SummerCougar,164,51.08259,-115.36762,239,025,2022-07-28T08:05:52-06:00
417,,1011_SummerCougar,164,51.08256,-115.36771,240,025,2022-07-28T08:05:53-06:00
417,,1011_SummerCougar,164,51.08253,-115.3678,240,025,2022-07-28T08:05:54-06:00
417,,1011_SummerCougar,164,51.0825,-115.36788,241,023,2022-07-28T08:05:55-06:00
417,,1011_SummerCougar,164,51.08244,-115.36805,242,024,2022-07-28T08:05:57-06:00
