RouteID,DriverID,BusName,StopID,Latitude,Longitude,Heading,Speed,DateTime
386,,1005_FallMoose,,51.1692,-115.57032,353,031,2022-09-08T17:15:01-06:00
386,,1005_FallMoose,,51.16928,-115.57033,354,032,2022-09-08T17:15:02-06:00
386,,1005_FallMoose,,51.16936,-115.57035,353,033,2022-09-08T17:15:03-06:00
386,,1005_FallMoose,,51.16953,-115.57038,353,034,2022-09-08T17:15:05-06:00
386,,1005_FallMoose,,51.16961,-115.5704,353,033,2022-09-08T17:15:06-06:00
386,,1005_FallMoose,,51.1697,-115.57041,354,033,2022-09-08T17:15:07-06:00
386,,1005_FallMoose,,51.16986,-115.57042,355,035,2022-09-08T17:15:09-06:00
386,,1005_FallMoose,,51.16994,-115.57045,351,034,2022-09-08T17:15:10-06:00
386,,1005_FallMoose,,51.17002,-115.57046,356,033,2022-09-08T17:15:11-06:00
386,,1005_FallMoose,,51.17011,-115.57045,5,034,2022-09-08T17:15:12-06:00
386,,1005_FallMoose,,51.17026,-115.57039,13,032,2022-09-08T17:15:14-06:00
386,,1005_FallMoose,,51.17033,-115.57036,17,031,2022-09-08T17:15:15-06:00
386,,1005_FallMoose,,51.1704,-115.57032,21,030,2022-09-08T17:15:16-06:00
386,,1005_FallMoose,,51.17052,-115.57021,27,028,2022-09-08T17:15:18-06:00
386,,1005_FallMoose,,51.17058,-115.57016,28,026,2022-09-08T17:15:19-06:00
386,,1005_FallMoose,,51.17063,-115.57011,30,024,2022-09-08T17:15:20-06:00
386,,1005_FallMoose,,51.17068,-115.57006,28,023,2022-09-08T17:15:21-06:00
386,,1005_FallMoose,,51.17076,-115.56999,27,016,2022-09-08T17:15:23-06:00
386,,1005_FallMoose,,51.17079,-115.56995,29,015,2022-09-08T17:15:24-06:00
386,,1005_FallMoose,,51.17082,-115.56993,29,012,2022-09-08T17:15:25-06:00
386,,1005_FallMoose,,51.17085,-115.56989,34,03,2022-09-08T17:15:27-06:00
386,,1005_FallMoose,,51.17086,-115.56988,,00,2022-09-08T17:15:28-06:00
386,,1005_FallMoose,,51.17086,-115.56988,,00,2022-09-08T17:15:29-06:00
386,,1005_FallMoose,,51.17087,-115.56988,,00,2022-09-08T17:15:30-06:00
386,,1005_FallMoose,,51.17087,-115.56988,,00,2022-09-08T17:15:32-06:00
386,,1005_FallMoose,,51.17088,-115.56988,,00,2022-09-08T17:15:33-06:00
