RouteID,DriverID,BusName,StopID,Latitude,Longitude,Heading,Speed,DateTime
387,,1005_FallMoose,,51.16211,-115.57216,125,064,2022-09-08T12:45:02-06:00
387,,1005_FallMoose,,51.16202,-115.57195,125,064,2022-09-08T12:45:03-06:00
387,,1005_FallMoose,,51.16193,-115.57174,124,064,2022-09-08T12:45:04-06:00
387,,1005_FallMoose,,51.16174,-115.57133,125,064,2022-09-08T12:45:06-06:00
387,,1005_FallMoose,,51.16165,-115.57112,126,064,2022-09-08T12:45:07-06:00
387,,1005_FallMoose,,51.16156,-115.57091,126,065,2022-09-08T12:45:08-06:00
387,,1005_FallMoose,,51.16137,-115.57049,126,064,2022-09-08T12:45:10-06:00
387,,1005_FallMoose,,51.16128,-115.57029,125,064,2022-09-08T12:45:11-06:00
387,,1005_FallMoose,,51.16118,-115.57008,125,064,2022-09-08T12:45:12-06:00
387,,1005_FallMoose,,51.16109,-115.56987,124,064,2022-09-08T12:45:13-06:00
387,,1005_FallMoose,,51.16091,-115.56945,123,064,2022-09-08T12:45:15-06:00
387,,1005_FallMoose,,51.16083,-115.56924,122,063,2022-09-08T12:45:16-06:00
387,,1005_FallMoose,,51.16075,-115.56902,121,063,2022-09-08T12:45:17-06:00
387,,1005_FallMoose,,51.1606,-115.56858,119,063,2022-09-08T12:45:19-06:00
387,,1005_FallMoose,,51.16052,-115.56835,119,063,2022-09-08T12:45:20-06:00
387,,1005_FallMoose,,51.16045,-115.56813,118,063,2022-09-08T12:45:21-06:00
387,,1005_FallMoose,,51.16038,-115.56791,116,063,2022-09-08T12:45:22-06:00
387,,1005_FallMoose,,51.16024,-115.56748,118,059,2022-09-08T12:45:24-06:00
387,,1005_FallMoose,,51.16017,-115.56727,117,056,2022-09-08T12:45:25-06:00
387,,1005_FallMoose,,51.16011,-115.56709,120,054,2022-09-08T12:45:26-06:00
387,,1005_FallMoose,,51.15996,-115.56674,125,051,2022-09-08T12:45:28-06:00
387,,1005_FallMoose,,51.15988,-115.56659,130,051,2022-09-08T12:45:29-06:00
387,,1005_FallMoose,,51.1598,-115.56644,137,051,2022-09-08T12:45:30-06:00
387,,1005_FallMoose,,51.1597,-115.56632,145,051,2022-09-08T12:45:31-06:00
387,,1005_FallMoose,,51.15947,-115.56612,154,052,2022-09-08T12:45:33-06:00
387,,1005_FallMoose,,51.15935,-115.56603,156,053,2022-09-08T12:45:34-06:00
387,,1005_FallMoose,,51.15923,-115.56594,154,052,2022-09-08T12:45:35-06:00
387,,1005_FallMoose,,51.15899,-115.56576,155,054,2022-09-08T12:45:37-06:00
387,,1005_FallMoose,,51.15886,-115.56567,155,054,2022-09-08T12:45:38-06:00
387,,1005_FallMoose,,51.15861,-115.56549,155,055,2022-09-08T12:45:40-06:00
387,,1005_FallMoose,,51.15849,-115.56539,155,055,2022-09-08T12:45:41-06:00
387,,1005_FallMoose,,51.15837,-115.5653,154,055,2022-09-08T12:45:42-06:00
387,,1005_FallMoose,,51.15812,-115.56511,155,056,2022-09-08T12:45:44-06:00
387,,1005_FallMoose,,51.15798,-115.56501,155,057,2022-09-08T12:45:45-06:00
387,,1005_FallMoose,,51.15786,-115.56492,155,056,2022-09-08T12:45:46-06:00
