RouteID,DriverID,BusName,StopID,Latitude,Longitude,Heading,Speed,DateTime
417,,1011_SummerCougar,163,51.08667,-115.36403,224,033,2022-07-28T12:35:01-06:00
417,,1011_SummerCougar,163,51.08656,-115.36421,225,033,2022-07-28T12:35:03-06:00
417,,1011_SummerCougar,163,51.0865,-115.3643,226,031,2022-07-28T12:35:04-06:00
417,,1011_SummerCougar,163,51.08645,-115.36439,227,029,2022-07-28T12:35:05-06:00
417,,1011_SummerCougar,163,51.0864,-115.36447,230,027,2022-07-28T12:35:06-06:00
417,,1011_SummerCougar,163,51.08633,-115.36465,241,028,2022-07-28T12:35:08-06:00
417,,1011_SummerCougar,163,51.0863,-115.36476,246,029,2022-07-28T12:35:09-06:00
417,,1011_SummerCougar,163,51.08627,-115.36487,248,030,2022-07-28T12:35:10-06:00
417,,1011_SummerCougar,163,51.08624,-115.36498,248,031,2022-07-28T12:35:11-06:00
417,,1011_SummerCougar,163,51.08621,-115.3651,248,033,2022-07-28T12:35:12-06:00
417,,1011_SummerCougar,163,51.08615,-115.36536,249,035,2022-07-28T12:35:14-06:00
417,,1011_SummerCougar,163,51.08612,-115.36549,248,035,2022-07-28T12:35:15-06:00
417,,1011_SummerCougar,,51.08608,-115.36562,248,035,2022-07-28T12:35:16-06:00
417,,1011_SummerCougar,,51.08605,-115.36575,248,035,2022-07-28T12:35:17-06:00
417,,1011_SummerCougar,,51.08599,-115.366,249,032,2022-07-28T12:35:19-06:00
417,,1011_SummerCougar,,51.08596,-115.36612,247,033,2022-07-28T12:35:20-06:00
417,,1011_SummerCougar,,51.08591,-115.36624,239,037,2022-07-28T12:35:21-06:00
417,,1011_SummerCougar,,51.08586,-115.36635,231,034,2022-07-28T12:35:22-06:00
417,,1011_SummerCougar,,51.0858,-115.36645,222,033,2022-07-28T12:35:23-06:00
417,,1011_SummerCougar,,51.08566,-115.36659,207,034,2022-07-28T12:35:25-06:00
417,,1011_SummerCougar,,51.08558,-115.36665,207,035,2022-07-28T12:35:26-06:00
417,,1011_SummerCougar,,51.0855,-115.36672,209,036,2022-07-28T12:35:27-06:00
417,,1011_SummerCougar,,51.08542,-115.36679,207,037,2022-07-28T12:35:28-06:00
417,,1011_SummerCougar,,51.08525,-115.36692,209,036,2022-07-28T12:35:30-06:00
417,,1011_SummerCougar,,51.08518,-115.36699,207,035,2022-07-28T12:35:31-06:00
417,,1011_SummerCougar,,51.0851,-115.36706,210,036,2022-07-28T12:35:32-06:00
417,,1011_SummerCougar,,51.08502,-115.36712,208,036,2022-07-28T12:35:33-06:00
417,,1011_SummerCougar,,51.08494,-115.36719,206,035,2022-07-28T12:35:34-06:00
417,,1011_SummerCougar,,51.08478,-115.3673,204,034,2022-07-28T12:35:36-06:00
417,,1011_SummerCougar,,51.0847,-115.36735,199,034,2022-07-28T12:35:37-06:00
417,,1011_SummerCougar,,51.08462,-115.36738,190,031,2022-07-28T12:35:38-06:00
417,,1011_SummerCougar,,51.08446,-115.3674,182,032,2022-07-28T12:35:40-06:00
417,,1011_SummerCougar,,51.08437,-115.36739,175,032,2022-07-28T12:35:41-06:00
417,,1011_SummerCougar,,51.08429,-115.36738,170,032,2022-07-28T12:35:42-06:00
417,,1011_SummerCougar,,51.08421,-115.36736,171,033,2022-07-28T12:35:43-06:00
417,,1011_SummerCougar,,51.08404,-115.36731,169,033,2022-07-28T12:35:45-06:00
417,,1011_SummerCougar,,51.08396,-115.36728,167,035,2022-07-28T12:35:46-06:00
417,,1011_SummerCougar,,51.08387,-115.36724,166,035,2022-07-28T12:35:47-06:00
417,,1011_SummerCougar,,51.08379,-115.3672,164,035,2022-07-28T12:35:48-06:00
417,,1011_SummerCougar,,51.08361,-115.36712,163,036,2022-07-28T12:35:50-06:00
417,,1011_SummerCougar,,51.08353,-115.36708,162,036,2022-07-28T12:35:51-06:00
417,,1011_SummerCougar,,51.08344,-115.36703,161,036,2022-07-28T12:35:52-06:00
417,,1011_SummerCougar,,51.08336,-115.36699,162,036,2022-07-28T12:35:53-06:00
417,,1011_SummerCougar,,51.08318,-115.36693,172,035,2022-07-28T12:35:55-06:00
417,,1011_SummerCougar,,51.0831,-115.36692,179,034,2022-07-28T12:35:56-06:00
417,,1011_SummerCougar,,51.08301,-115.36693,185,034,2022-07-28T12:35:57-06:00
