RouteID,DriverID,BusName,StopID,Latitude,Longitude,Heading,Speed,DateTime
387,,1005_FallMoose,,51.1745,-115.57103,183,011,2022-09-08T08:15:01-06:00
387,,1005_FallMoose,,51.17448,-115.57104,183,011,2022-09-08T08:15:02-06:00
387,,1005_FallMoose,,51.17445,-115.57104,183,08,2022-09-08T08:15:03-06:00
387,,1005_FallMoose,,51.17444,-115.57104,183,05,2022-09-08T08:15:04-06:00
387,,1005_FallMoose,,51.17443,-115.57105,,01,2022-09-08T08:15:06-06:00
387,,1005_FallMoose,,51.17442,-115.57105,,01,2022-09-08T08:15:07-06:00
387,,1005_FallMoose,,51.17442,-115.57105,,00,2022-09-08T08:15:08-06:00
387,,1005_FallMoose,,51.17442,-115.57105,,00,2022-09-08T08:15:09-06:00
387,,1005_FallMoose,,51.17442,-115.57104,,00,2022-09-08T08:15:11-06:00
387,,1005_FallMoose,,51.17442,-115.57104,,00,2022-09-08T08:15:12-06:00
387,,1005_FallMoose,,51.17442,-115.57104,,00,2022-09-08T08:15:13-06:00
387,,1005_FallMoose,,51.17442,-115.57104,,00,2022-09-08T08:15:15-06:00
387,,1005_FallMoose,,51.17442,-115.57104,,00,2022-09-08T08:15:16-06:00
387,,1005_FallMoose,,51.17442,-115.57104,,00,2022-09-08T08:15:17-06:00
387,,1005_FallMoose,,51.17442,-115.57104,,00,2022-09-08T08:15:18-06:00
387,,1005_FallMoose,,51.17442,-115.57105,,00,2022-09-08T08:15:20-06:00
387,,1005_FallMoose,,51.17442,-115.57105,,00,2022-09-08T08:15:21-06:00
387,,1005_FallMoose,,51.17442,-115.57105,,00,2022-09-08T08:15:22-06:00
387,,1005_FallMoose,,51.17442,-115.57105,,00,2022-09-08T08:15:23-06:00
387,,1005_FallMoose,,51.17442,-115.57105,,00,2022-09-08T08:15:25-06:00
387,,1005_FallMoose,,51.17441,-115.57105,,00,2022-09-08T08:15:26-06:00
387,,1005_FallMoose,,51.17441,-115.57105,,00,2022-09-08T08:15:27-06:00
387,,1005_FallMoose,,51.17441,-115.57105,,00,2022-09-08T08:15:28-06:00
387,,1005_FallMoose,,51.17439,-115.57106,185,06,2022-09-08T08:15:30-06:00
387,,1005_FallMoose,,51.17437,-115.57106,185,09,2022-09-08T08:15:31-06:00
387,,1005_FallMoose,,51.17435,-115.57106,187,010,2022-09-08T08:15:32-06:00
387,,1005_FallMoose,255,51.17429,-115.57109,200,014,2022-09-08T08:15:34-06:00
387,,1005_FallMoose,255,51.17425,-115.57112,206,019,2022-09-08T08:15:35-06:00
387,,1005_FallMoose,255,51.17421,-115.57115,202,021,2022-09-08T08:15:36-06:00
387,,1005_FallMoose,255,51.17416,-115.57118,196,023,2022-09-08T08:15:37-06:00
387,,1005_FallMoose,255,51.17406,-115.57122,193,021,2022-09-08T08:15:39-06:00
387,,1005_FallMoose,255,51.17402,-115.57124,199,018,2022-09-08T08:15:40-06:00
387,,1005_FallMoose,255,51.17398,-115.57126,196,015,2022-09-08T08:15:41-06:00
387,,1005_FallMoose,255,51.17395,-115.57127,188,013,2022-09-08T08:15:42-06:00
387,,1005_FallMoose,255,51.17389,-115.57128,183,010,2022-09-08T08:15:44-06:00
387,,1005_FallMoose,255,51.17387,-115.57127,179,08,2022-09-08T08:15:45-06:00
387,,1005_FallMoose,255,51.17385,-115.57127,178,04,2022-09-08T08:15:46-06:00
387,,1005_FallMoose,255,51.17385,-115.57128,,00,2022-09-08T08:15:48-06:00
387,,1005_FallMoose,255,51.17385,-115.57128,,00,2022-09-08T08:15:49-06:00
387,,1005_FallMoose,255,51.17385,-115.57128,,00,2022-09-08T08:15:50-06:00
387,,1005_FallMoose,255,51.17385,-115.57128,,00,2022-09-08T08:15:51-06:00
387,,1005_FallMoose,255,51.17385,-115.57128,,00,2022-09-08T08:15:53-06:00
387,,1005_FallMoose,255,51.17385,-115.57128,,00,2022-09-08T08:15:54-06:00
387,,1005_FallMoose,255,51.17385,-115.57128,,00,2022-09-08T08:15:55-06:00
387,,1005_FallMoose,255,51.17385,-115.57128,,00,2022-09-08T08:15:57-06:00
387,,1005_FallMoose,255,51.17385,-115.57128,,00,2022-09-08T08:15:58-06:00
387,,1005_FallMoose,255,51.17385,-115.57128,,00,2022-09-08T08:15:59-06:00
387,,1005_FallMoose,255,51.17385,-115.57128,,00,2022-09-08T08:16:00-06:00
387,,1005_FallMoose,255,51.17385,-115.57128,,00,2022-09-08T08:16:02-06:00
387,,1005_FallMoose,255,51.17384,-115.57128,,00,2022-09-08T08:16:03-06:00
387,,1005_FallMoose,255,51.17384,-115.57128,,00,2022-09-08T08:16:04-06:00
387,,1005_FallMoose,255,51.17384,-115.57128,,00,2022-09-08T08:16:05-06:00
387,,1005_FallMoose,255,51.17384,-115.57128,,00,2022-09-08T08:16:07-06:00
387,,1005_FallMoose,255,51.17384,-115.57128,,00,2022-09-08T08:16:08-06:00
387,,1005_FallMoose,255,51.17384,-115.57128,,00,2022-09-08T08:16:09-06:00
387,,1005_FallMoose,255,51.17384,-115.57128,180,02,2022-09-08T08:16:11-06:00
387,,1005_FallMoose,255,51.17383,-115.57128,174,03,2022-09-08T08:16:12-06:00
387,,1005_FallMoose,255,51.17382,-115.57128,175,05,2022-09-08T08:16:13-06:00
387,,1005_FallMoose,255,51.1738,-115.57128,173,09,2022-09-08T08:16:14-06:00
387,,1005_FallMoose,255,51.17373,-115.57126,173,018,2022-09-08T08:16:16-06:00
387,,1005_FallMoose,255,51.17368,-115.57125,174,021,2022-09-08T08:16:17-06:00
387,,1005_FallMoose,255,51.17362,-115.57124,175,024,2022-09-08T08:16:18-06:00
387,,1005_FallMoose,255,51.17355,-115.57124,177,026,2022-09-08T08:16:19-06:00
387,,1005_FallMoose,,51.17341,-115.57123,179,028,2022-09-08T08:16:21-06:00
387,,1005_FallMoose,,51.17334,-115.57123,182,029,2022-09-08T08:16:22-06:00
387,,1005_FallMoose,,51.17327,-115.57124,183,029,2022-09-08T08:16:23-06:00
387,,1005_FallMoose,,51.1732,-115.57125,184,031,2022-09-08T08:16:24-06:00
387,,1005_FallMoose,,51.17304,-115.57126,183,032,2022-09-08T08:16:26-06:00
387,,1005_FallMoose,,51.17295,-115.57127,183,033,2022-09-08T08:16:27-06:00
387,,1005_FallMoose,,51.17287,-115.57128,183,033,2022-09-08T08:16:28-06:00
387,,1005_FallMoose,,51.17271,-115.57129,183,033,2022-09-08T08:16:30-06:00
387,,1005_FallMoose,,51.17263,-115.5713,183,032,2022-09-08T08:16:31-06:00
387,,1005_FallMoose,,51.17254,-115.57131,183,032,2022-09-08T08:16:32-06:00
387,,1005_FallMoose,,51.17246,-115.57131,183,032,2022-09-08T08:16:33-06:00
387,,1005_FallMoose,,51.17231,-115.57133,183,028,2022-09-08T08:16:35-06:00
387,,1005_FallMoose,,51.17225,-115.57134,183,026,2022-09-08T08:16:36-06:00
387,,1005_FallMoose,,51.17219,-115.57134,183,023,2022-09-08T08:16:37-06:00
387,,1005_FallMoose,,51.17213,-115.57134,183,022,2022-09-08T08:16:38-06:00
387,,1005_FallMoose,,51.17203,-115.57133,168,019,2022-09-08T08:16:40-06:00
387,,1005_FallMoose,,51.172,-115.5713,142,019,2022-09-08T08:16:41-06:00
387,,1005_FallMoose,,51.17197,-115.57123,116,020,2022-09-08T08:16:42-06:00
