RouteID,DriverID,BusName,StopID,Latitude,Longitude,Heading,Speed,DateTime
387,,1005_FallMoose,181,51.18563,-115.55609,,00,2022-09-08T06:00:02-06:00
387,,1005_FallMoose,181,51.18563,-115.55609,,01,2022-09-08T06:00:03-06:00
387,,1005_FallMoose,181,51.18563,-115.55609,,01,2022-09-08T06:00:04-06:00
387,,1005_FallMoose,181,51.18563,-115.55609,,00,2022-09-08T06:00:06-06:00
387,,1005_FallMoose,181,51.18563,-115.55609,,00,2022-09-08T06:00:07-06:00
387,,1005_FallMoose,181,51.18563,-115.55609,,00,2022-09-08T06:00:08-06:00
387,,1005_FallMoose,181,51.18563,-115.55609,,00,2022-09-08T06:00:09-06:00
387,,1005_FallMoose,181,51.18563,-115.55609,,00,2022-09-08T06:00:11-06:00
387,,1005_FallMoose,181,51.18563,-115.5561,,00,2022-09-08T06:00:12-06:00
387,,1005_FallMoose,181,51.18563,-115.5561,,00,2022-09-08T06:00:13-06:00
387,,1005_FallMoose,181,51.18563,-115.5561,,00,2022-09-08T06:00:14-06:00
387,,1005_FallMoose,181,51.18563,-115.5561,,00,2022-09-08T06:00:16-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:17-06:00
387,,1005_FallMoose,181,51.18563,-115.55611,,00,2022-09-08T06:00:18-06:00
387,,1005_FallMoose,181,51.18563,-115.55611,,00,2022-09-08T06:00:19-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:21-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:22-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:23-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:24-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:26-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:27-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:28-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:29-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:31-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:32-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:33-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:34-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:36-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:37-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:38-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:39-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:41-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:42-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:43-06:00
387,,1005_FallMoose,181,51.18562,-115.55611,,00,2022-09-08T06:00:44-06:00
387,,1005_FallMoose,181,51.18562,-115.5561,,00,2022-09-08T06:00:46-06:00
387,,1005_FallMoose,181,51.18562,-115.5561,,00,2022-09-08T06:00:47-06:00
387,,1005_FallMoose,181,51.18562,-115.5561,,00,2022-09-08T06:00:48-06:00
387,,1005_FallMoose,181,51.18562,-115.5561,,00,2022-09-08T06:00:50-06:00
387,,1005_FallMoose,181,51.18562,-115.5561,,00,2022-09-08T06:00:51-06:00
387,,1005_FallMoose,181,51.18562,-115.55609,,00,2022-09-08T06:00:52-06:00
387,,1005_FallMoose,181,51.18562,-115.55609,,00,2022-09-08T06:00:54-06:00
387,,1005_FallMoose,181,51.18562,-115.55609,,00,2022-09-08T06:00:55-06:00
387,,1005_FallMoose,181,51.18562,-115.55609,,00,2022-09-08T06:00:56-06:00
